"โรงพยาบาล","B","A","ร้อยละ"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","102","2","1.96"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","4,931","91","1.85"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","10,041","392","3.90"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","5,341","1,485","27.80"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","10,709","256","2.39"
"28785  :  โรงพยาบาลบางเสาธง","1,746","50","2.86"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","6,168","284","4.60"
"10757  :  โรงพยาบาลบางใหญ่","7,602","221","2.91"
"10758  :  โรงพยาบาลบางบัวทอง","4,925","267","5.42"
"10759  :  โรงพยาบาลไทรน้อย","12,312","194","1.58"
"10760  :  โรงพยาบาลปากเกร็ด","17,700","96","0.54"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","329","8","2.43"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","4,079","79","1.94"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","8,084","182","2.25"
"10762  :  โรงพยาบาลธัญบุรี","10,570","271","2.56"
"10763  :  โรงพยาบาลประชาธิปัตย์","9,374","851","9.08"
"10764  :  โรงพยาบาลหนองเสือ","4,325","236","5.46"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","2,704","550","20.34"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","1,938","369","19.04"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","2,132","58","2.72"
"10768  :  โรงพยาบาลท่าเรือ","7,740","139","1.80"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","1,703","44","2.58"
"10770  :  โรงพยาบาลบางไทร","2,731","186","6.81"
"10771  :  โรงพยาบาลบางบาล","1,327","106","7.99"
"10772  :  โรงพยาบาลบางปะอิน","7,161","520","7.26"
"10773  :  โรงพยาบาลบางปะหัน","1,168","101","8.65"
"10774  :  โรงพยาบาลผักไห่","857","91","10.62"
"10775  :  โรงพยาบาลภาชี","4,395","262","5.96"
"10776  :  โรงพยาบาลลาดบัวหลวง","1,783","77","4.32"
"10777  :  โรงพยาบาลวังน้อย","5,109","321","6.28"
"10778  :  โรงพยาบาลบางซ้าย","2,692","186","6.91"
"10779  :  โรงพยาบาลอุทัย","580","50","8.62"
"10780  :  โรงพยาบาลมหาราช","1,012","126","12.45"
"10781  :  โรงพยาบาลบ้านแพรก","985","88","8.93"
"10689  :  โรงพยาบาลอ่างทอง","864","65","7.52"
"10782  :  โรงพยาบาลไชโย","1,787","77","4.31"
"10784  :  โรงพยาบาลป่าโมก","3,265","193","5.91"
"10785  :  โรงพยาบาลโพธิ์ทอง","2,227","208","9.34"
"10786  :  โรงพยาบาลแสวงหา","4,555","390","8.56"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","4,694","263","5.60"
"10788  :  โรงพยาบาลสามโก้","1,365","113","8.28"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","5,380","614","11.41"
"10790  :  โรงพยาบาลโคกสำโรง","6,231","269","4.32"
"10791  :  โรงพยาบาลชัยบาดาล","9,388","397","4.23"
"10792  :  โรงพยาบาลท่าวุ้ง","2,359","133","5.64"
"10793  :  โรงพยาบาลท่าหลวง","4,010","553","13.79"
"10794  :  โรงพยาบาลสระโบสถ์","6,695","482","7.20"
"10795  :  โรงพยาบาลโคกเจริญ","2,795","301","10.77"
"10796  :  โรงพยาบาลลำสนธิ","3,430","436","12.71"
"10797  :  โรงพยาบาลหนองม่วง","3,371","531","15.75"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","7,677","513","6.68"
"10693  :  โรงพยาบาลอินทร์บุรี","1,372","82","5.98"
"10798  :  โรงพยาบาลบางระจัน","2,734","261","9.55"
"10799  :  โรงพยาบาลค่ายบางระจัน","4,376","544","12.43"
"10800  :  โรงพยาบาลพรหมบุรี","3,212","198","6.16"
"10801  :  โรงพยาบาลท่าช้าง","1,590","157","9.87"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","2,904","614","21.14"
"10803  :  โรงพยาบาลวัดสิงห์","2,594","457","17.62"
"10804  :  โรงพยาบาลสรรพยา","1,515","120","7.92"
"10805  :  โรงพยาบาลสรรคบุรี","4,472","570","12.75"
"10806  :  โรงพยาบาลหันคา","4,863","634","13.04"
"27974  :  โรงพยาบาลหนองมะโมง","726","88","12.12"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","10,436","451","4.32"
"10808  :  โรงพยาบาลหนองแค","2,171","19","0.88"
"10809  :  โรงพยาบาลวิหารแดง","3,321","617","18.58"
"10810  :  โรงพยาบาลหนองแซง","2,718","119","4.38"
"10811  :  โรงพยาบาลบ้านหมอ","3,999","400","10.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","3,122","218","6.98"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,110","82","3.89"
"10815  :  โรงพยาบาลมวกเหล็ก","5,390","492","9.13"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","2,858","140","4.90"
"11485  :  โรงพยาบาลค่ายอดิศร","7,456","150","2.01"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","20,853","989","4.74"
"10818  :  โรงพยาบาลหนองใหญ่","4,458","225","5.05"
"10819  :  โรงพยาบาลบางละมุง","21,788","367","1.68"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","2,328","107","4.60"
"10821  :  โรงพยาบาลพานทอง","7,453","357","4.79"
"10822  :  โรงพยาบาลพนัสนิคม","9,061","530","5.85"
"10823  :  โรงพยาบาลแหลมฉบัง","57,693","408","0.71"
"10824  :  โรงพยาบาลเกาะสีชัง","2,343","409","17.46"
"10825  :  โรงพยาบาลสัตหีบกม10","26,680","650","2.44"
"10826  :  โรงพยาบาลบ่อทอง","3,163","177","5.60"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","10,628","982","9.24"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","70,307","322","0.46"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","14,299","14","0.10"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","3,749","141","3.76"
"10663  :  โรงพยาบาลระยอง","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,394","196","8.19"
"10828  :  โรงพยาบาลบ้านฉาง","17,309","1,034","5.97"
"10829  :  โรงพยาบาลแกลง","3,531","247","7.00"
"10830  :  โรงพยาบาลวังจันทร์","3,400","348","10.24"
"10831  :  โรงพยาบาลบ้านค่าย","4,853","481","9.91"
"10832  :  โรงพยาบาลปลวกแดง","18,912","620","3.28"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,170","173","14.79"
"23962  :  โรงพยาบาลนิคมพัฒนา","2,750","306","11.13"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","2,483","205","8.26"
"10837  :  โรงพยาบาลสองพี่น้อง","4,136","148","3.58"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","8,435","938","11.12"
"10839  :  โรงพยาบาลมะขาม","952","144","15.13"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","4,202","290","6.90"
"10843  :  โรงพยาบาลนายายอาม","2,005","227","11.32"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","3,767","272","7.22"
"10696  :  โรงพยาบาลตราด","4,263","2,340","54.89"
"10845  :  โรงพยาบาลคลองใหญ่","7,796","840","10.77"
"10846  :  โรงพยาบาลเขาสมิง","4,655","579","12.44"
"10847  :  โรงพยาบาลบ่อไร่","3,302","490","14.84"
"10848  :  โรงพยาบาลแหลมงอบ","2,690","511","19.00"
"10849  :  โรงพยาบาลเกาะกูด","936","175","18.70"
"13816  :  โรงพยาบาลเกาะช้าง","601","52","8.65"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","3,019","275","9.11"
"10850  :  โรงพยาบาลบางคล้า","11,610","221","1.90"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","2,214","125","5.65"
"10854  :  โรงพยาบาลพนมสารคาม","7,789","572","7.34"
"10855  :  โรงพยาบาลสนามชัยเขต","4,053","773","19.07"
"10856  :  โรงพยาบาลแปลงยาว","5,182","1,606","30.99"
"13747  :  โรงพยาบาลราชสาส์น","4,693","591","12.59"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","829","7","0.84"
"10857  :  โรงพยาบาลกบินทร์บุรี","7,372","391","5.30"
"10858  :  โรงพยาบาลนาดี","4,064","461","11.34"
"10859  :  โรงพยาบาลบ้านสร้าง","2,623","165","6.29"
"10860  :  โรงพยาบาลประจันตคาม","5,320","71","1.33"
"10861  :  โรงพยาบาลศรีมหาโพธิ","5,489","350","6.38"
"10862  :  โรงพยาบาลศรีมโหสถ","5,228","261","4.99"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","14,611","194","1.33"
"10698  :  โรงพยาบาลนครนายก","11,034","480","4.35"
"10863  :  โรงพยาบาลปากพลี","962","162","16.84"
"10864  :  โรงพยาบาลบ้านนา","3,622","371","10.24"
"10865  :  โรงพยาบาลองครักษ์","2,148","307","14.29"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","3","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","5,906","452","7.65"
"10867  :  โรงพยาบาลตาพระยา","3,696","121","3.27"
"10868  :  โรงพยาบาลวังน้ำเย็น","12,545","1,023","8.15"
"10869  :  โรงพยาบาลวัฒนานคร","8,196","549","6.70"
"10870  :  โรงพยาบาลอรัญประเทศ","8,051","385","4.78"
"13817  :  โรงพยาบาลเขาฉกรรจ์","2,808","37","1.32"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","5,724","848","14.81"
"10872  :  โรงพยาบาลเสิงสาง","6,590","475","7.21"
"10873  :  โรงพยาบาลคง","4,512","413","9.15"
"10874  :  โรงพยาบาลบ้านเหลื่อม","2,400","431","17.96"
"10875  :  โรงพยาบาลจักราช","5,419","584","10.78"
"10876  :  โรงพยาบาลโชคชัย","7,306","1,431","19.59"
"10877  :  โรงพยาบาลด่านขุนทด","7,721","707","9.16"
"10878  :  โรงพยาบาลโนนไทย","6,275","633","10.09"
"10879  :  โรงพยาบาลโนนสูง","5,893","304","5.16"
"10880  :  โรงพยาบาลขามสะแกแสง","5,027","537","10.68"
"10881  :  โรงพยาบาลบัวใหญ่","3,506","550","15.69"
"10882  :  โรงพยาบาลประทาย","4,726","270","5.71"
"10883  :  โรงพยาบาลปักธงชัย","4,244","792","18.66"
"10884  :  โรงพยาบาลพิมาย","5,732","489","8.53"
"10885  :  โรงพยาบาลห้วยแถลง","5,281","414","7.84"
"10886  :  โรงพยาบาลชุมพวง","5,778","1,151","19.92"
"10887  :  โรงพยาบาลสูงเนิน","12,380","1,398","11.29"
"10888  :  โรงพยาบาลขามทะเลสอ","3,448","393","11.40"
"10889  :  โรงพยาบาลสีคิ้ว","15,837","1,045","6.60"
"10890  :  โรงพยาบาลปากช่องนานา","7,869","301","3.83"
"10891  :  โรงพยาบาลหนองบุญมาก","2,853","489","17.14"
"10892  :  โรงพยาบาลแก้งสนามนาง","4,075","813","19.95"
"10893  :  โรงพยาบาลโนนแดง","3,300","251","7.61"
"10894  :  โรงพยาบาลวังน้ำเขียว","2,049","233","11.37"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,293","122","9.44"
"11608  :  โรงพยาบาลลำทะเมนชัย","2,653","199","7.50"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","8,609","1,361","15.81"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","11,132","472","4.24"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","1,962","452","23.04"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","2,938","1,236","42.07"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","5,869","358","6.10"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","2,898","309","10.66"
"27839  :  โรงพยาบาลบัวลาย","1,642","428","26.07"
"27840  :  โรงพยาบาลสีดา","1,291","206","15.96"
"27841  :  โรงพยาบาลเทพารักษ์","4,382","67","1.53"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","6,334","849","13.40"
"10896  :  โรงพยาบาลกระสัง","4,674","461","9.86"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","5,445","263","4.83"
"10899  :  โรงพยาบาลละหานทราย","5,950","314","5.28"
"10900  :  โรงพยาบาลประโคนชัย","8,067","688","8.53"
"10901  :  โรงพยาบาลบ้านกรวด","8,245","371","4.50"
"10902  :  โรงพยาบาลพุทไธสง","5,097","792","15.54"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","8,845","424","4.79"
"10906  :  โรงพยาบาลปะคำ","3,307","597","18.05"
"10907  :  โรงพยาบาลนาโพธิ์","2,479","392","15.81"
"10908  :  โรงพยาบาลหนองหงส์","2,683","473","17.63"
"10909  :  โรงพยาบาลพลับพลาชัย","3,481","82","2.36"
"10910  :  โรงพยาบาลห้วยราช","1,770","261","14.75"
"10911  :  โรงพยาบาลโนนสุวรรณ","3,088","433","14.02"
"10912  :  โรงพยาบาลชำนิ","1,611","318","19.74"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1,933","104","5.38"
"10914  :  โรงพยาบาลโนนดินแดง","5,182","499","9.63"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","618","6","0.97"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","3,376","344","10.19"
"23578  :  โรงพยาบาลแคนดง","3,797","544","14.33"
"28020  :  โรงพยาบาลบ้านด่าน","3,873","871","22.49"
"10668  :  โรงพยาบาลสุรินทร์","129","2","1.55"
"10915  :  โรงพยาบาลชุมพลบุรี","4,930","282","5.72"
"10916  :  โรงพยาบาลท่าตูม","9,272","1,049","11.31"
"10917  :  โรงพยาบาลจอมพระ","5,262","537","10.21"
"10918  :  โรงพยาบาลปราสาท","7,500","177","2.36"
"10919  :  โรงพยาบาลกาบเชิง","3,121","146","4.68"
"10920  :  โรงพยาบาลรัตนบุรี","6,549","429","6.55"
"10921  :  โรงพยาบาลสนม","3,130","228","7.28"
"10922  :  โรงพยาบาลศีขรภูมิ","5,890","86","1.46"
"10923  :  โรงพยาบาลสังขะ","5,675","468","8.25"
"10924  :  โรงพยาบาลลำดวน","3,742","373","9.97"
"10925  :  โรงพยาบาลสำโรงทาบ","3,515","207","5.89"
"10926  :  โรงพยาบาลบัวเชด","4,593","279","6.07"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","1,945","46","2.37"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","1,804","54","2.99"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,514","177","11.69"
"27843  :  โรงพยาบาลศรีณรงค์","2,326","99","4.26"
"27844  :  โรงพยาบาลโนนนารายณ์","1,254","206","16.43"
"10700  :  โรงพยาบาลศรีสะเกษ","2,928","83","2.83"
"10927  :  โรงพยาบาลยางชุมน้อย","3,779","589","15.59"
"10928  :  โรงพยาบาลกันทรารมย์","5,472","751","13.72"
"10929  :  โรงพยาบาลกันทรลักษ์","6,695","833","12.44"
"10930  :  โรงพยาบาลขุขันธ์","4,970","136","2.74"
"10931  :  โรงพยาบาลไพรบึง","6,490","2,142","33.00"
"10932  :  โรงพยาบาลปรางค์กู่","2,765","279","10.09"
"10933  :  โรงพยาบาลขุนหาญ","4,481","305","6.81"
"10934  :  โรงพยาบาลราษีไศล","4,477","198","4.42"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","4,258","520","12.21"
"10936  :  โรงพยาบาลบึงบูรพ์","1,404","201","14.32"
"10937  :  โรงพยาบาลห้วยทับทัน","2,745","42","1.53"
"10938  :  โรงพยาบาลโนนคูณ","1,295","142","10.97"
"10939  :  โรงพยาบาลศรีรัตนะ","1,797","210","11.69"
"10940  :  โรงพยาบาลวังหิน","1,781","287","16.11"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","1,375","319","23.20"
