"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","3,705","1,228","33.14","866","301","34.76","1,193","373","31.27","664","243","36.60","982","311","31.67"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","1,497","1,459","97.46","450","424","94.22","484","479","98.97","274","269","98.18","289","287","99.31"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","1,059","588","55.52","818","460","56.23","241","128","53.11","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","3,160","621","19.65","767","142","18.51","786","168","21.37","905","185","20.44","702","126","17.95"
"10756  :  โรงพยาบาลบางกรวย","2,040","1,176","57.65","667","353","52.92","1,373","823","59.94","0","0","0.00","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","2,560","1,872","73.13","1,247","885","70.97","1,070","786","73.46","128","88","68.75","115","113","98.26"
"10758  :  โรงพยาบาลบางบัวทอง","926","433","46.76","48","11","22.92","874","421","48.17","4","1","25.00","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","5,158","1,598","30.98","2,333","679","29.10","2,216","737","33.26","400","132","33.00","209","50","23.92"
"10760  :  โรงพยาบาลปากเกร็ด","6,333","3,607","56.96","5,478","3,178","58.01","584","297","50.86","151","95","62.91","120","37","30.83"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","2,236","753","33.68","624","168","26.92","646","227","35.14","787","293","37.23","179","65","36.31"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","503","244","48.51","37","19","51.35","453","224","49.45","13","1","7.69","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","2,008","786","39.14","414","144","34.78","1,592","641","40.26","2","1","50.00","0","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","4,157","2,336","56.19","1,050","501","47.71","1,596","829","51.94","1,510","1,006","66.62","1","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","4,336","3,356","77.40","254","216","85.04","3,363","2,667","79.30","719","473","65.79","0","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","2,045","761","37.21","2,045","761","37.21","0","0","0.00","0","0","0.00","0","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1,220","504","41.31","303","97","32.01","777","346","44.53","139","61","43.88","1","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","1,184","328","27.70","735","185","25.17","339","114","33.63","54","15","27.78","56","14","25.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","277","119","42.96","139","64","46.04","54","28","51.85","39","12","30.77","45","15","33.33"
"10688  :  โรงพยาบาลเสนา","174","39","22.41","34","6","17.65","33","7","21.21","104","26","25.00","3","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","1,357","408","30.07","174","53","30.46","269","75","27.88","459","131","28.54","455","149","32.75"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","487","155","31.83","377","117","31.03","72","26","36.11","36","11","30.56","2","1","50.00"
"10771  :  โรงพยาบาลบางบาล","583","197","33.79","0","0","0.00","583","197","33.79","0","0","0.00","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","3,133","1,276","40.73","2,578","1,053","40.85","555","223","40.18","0","0","0.00","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","594","226","38.05","137","56","40.88","391","147","37.60","66","23","34.85","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","290","104","35.86","0","0","0.00","7","2","28.57","283","102","36.04","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","2,015","848","42.08","283","94","33.22","1,619","715","44.16","104","37","35.58","9","2","22.22"
"10776  :  โรงพยาบาลลาดบัวหลวง","411","134","32.60","125","39","31.20","286","95","33.22","0","0","0.00","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","2,386","1,014","42.50","1,612","688","42.68","378","183","48.41","396","143","36.11","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","1,227","732","59.66","170","76","44.71","680","285","41.91","377","371","98.41","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","207","69","33.33","0","0","0.00","47","11","23.40","122","37","30.33","38","21","55.26"
"10780  :  โรงพยาบาลมหาราช","462","145","31.39","462","145","31.39","0","0","0.00","0","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","328","132","40.24","265","107","40.38","63","25","39.68","0","0","0.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","954","283","29.66","380","91","23.95","556","186","33.45","4","1","25.00","14","5","35.71"
"10782  :  โรงพยาบาลไชโย","1,174","505","43.02","329","115","34.95","748","355","47.46","97","35","36.08","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","1,280","508","39.69","1,267","504","39.78","13","4","30.77","0","0","0.00","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","1,683","622","36.96","1,486","546","36.74","2","0","0.00","2","0","0.00","193","76","39.38"
"10786  :  โรงพยาบาลแสวงหา","2,538","1,159","45.67","1,374","517","37.63","1,164","642","55.15","0","0","0.00","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","1,886","585","31.02","1,690","479","28.34","196","106","54.08","0","0","0.00","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","572","194","33.92","144","48","33.33","427","146","34.19","0","0","0.00","1","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","72","29","40.28","1","0","0.00","41","23","56.10","24","6","25.00","6","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","132","41","31.06","126","39","30.95","5","2","40.00","1","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","3,815","1,462","38.32","2,253","810","35.95","1,555","650","41.80","7","2","28.57","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","3,190","1,189","37.27","411","155","37.71","2,743","1,024","37.33","35","10","28.57","1","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","3,973","2,786","70.12","52","47","90.38","3,202","2,046","63.90","718","693","96.52","1","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","2,089","1,419","67.93","768","323","42.06","1,321","1,096","82.97","0","0","0.00","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","2,166","730","33.70","566","199","35.16","1,192","384","32.21","87","25","28.74","321","122","38.01"
"10794  :  โรงพยาบาลสระโบสถ์","3,922","3,581","91.31","3,573","3,247","90.88","349","334","95.70","0","0","0.00","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","2,658","1,696","63.81","1,399","671","47.96","1,259","1,025","81.41","0","0","0.00","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","2,324","866","37.26","1,163","415","35.68","1,161","451","38.85","0","0","0.00","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","2,379","863","36.28","1,344","462","34.38","998","382","38.28","2","0","0.00","35","19","54.29"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","3,323","1,624","48.87","0","0","0.00","3,022","1,472","48.71","301","152","50.50","0","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","1,144","412","36.01","1,128","409","36.26","16","3","18.75","0","0","0.00","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","1,302","474","36.41","645","210","32.56","655","263","40.15","1","1","100.00","1","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,295","791","34.47","1,705","588","34.49","589","203","34.47","1","0","0.00","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","1,540","639","41.49","14","7","50.00","1,524","631","41.40","2","1","50.00","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","1,182","497","42.05","241","89","36.93","933","406","43.52","0","0","0.00","8","2","25.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","1,383","484","35.00","688","227","32.99","584","196","33.56","111","61","54.95","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","1,718","699","40.69","440","156","35.45","1,061","427","40.25","213","115","53.99","4","1","25.00"
"10804  :  โรงพยาบาลสรรพยา","308","112","36.36","1","1","100.00","307","111","36.16","0","0","0.00","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","2,163","1,711","79.10","980","636","64.90","1,183","1,075","90.87","0","0","0.00","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","4,129","1,496","36.23","620","218","35.16","2,420","907","37.48","1,089","371","34.07","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","318","98","30.82","281","85","30.25","37","13","35.14","0","0","0.00","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","7,706","1,670","21.67","1,622","353","21.76","1,727","356","20.61","1,956","422","21.57","2,401","539","22.45"
"10695  :  โรงพยาบาลพระพุทธบาท","2,402","758","31.56","587","199","33.90","685","209","30.51","519","169","32.56","611","181","29.62"
"10807  :  โรงพยาบาลแก่งคอย","5,757","3,116","54.13","5,261","2,908","55.27","496","208","41.94","0","0","0.00","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","30","11","36.67","0","0","0.00","28","9","32.14","0","0","0.00","2","2","100.00"
"10809  :  โรงพยาบาลวิหารแดง","2,617","1,272","48.61","1,087","531","48.85","1,530","741","48.43","0","0","0.00","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","1,198","569","47.50","45","15","33.33","1,153","554","48.05","0","0","0.00","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","3,006","1,136","37.79","2,527","952","37.67","372","162","43.55","3","1","33.33","104","21","20.19"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","1,319","464","35.18","1,125","395","35.11","194","69","35.57","0","0","0.00","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","584","205","35.10","135","49","36.30","216","75","34.72","212","77","36.32","21","4","19.05"
"10815  :  โรงพยาบาลมวกเหล็ก","3,754","2,830","75.39","1,251","1,034","82.65","2,487","1,781","71.61","16","15","93.75","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","2,247","824","36.67","1,848","720","38.96","355","91","25.63","0","0","0.00","44","13","29.55"
