"โรงพยาบาล","B","A","ร้อยละ"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","33","8","24.24"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","824","26","3.16"
"10754  :  โรงพยาบาลบางจาก","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","681","112","16.45"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","703","44","6.26"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","428","170","39.72"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","0","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","167","82","49.10"
"10762  :  โรงพยาบาลธัญบุรี","285","36","12.63"
"10763  :  โรงพยาบาลประชาธิปัตย์","533","39","7.32"
"10764  :  โรงพยาบาลหนองเสือ","236","175","74.15"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","227","56","24.67"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","274","178","64.96"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","203","13","6.40"
"10768  :  โรงพยาบาลท่าเรือ","781","37","4.74"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","214","12","5.61"
"10771  :  โรงพยาบาลบางบาล","95","45","47.37"
"10772  :  โรงพยาบาลบางปะอิน","656","211","32.16"
"10773  :  โรงพยาบาลบางปะหัน","122","29","23.77"
"10774  :  โรงพยาบาลผักไห่","89","12","13.48"
"10775  :  โรงพยาบาลภาชี","390","230","58.97"
"10776  :  โรงพยาบาลลาดบัวหลวง","117","24","20.51"
"10777  :  โรงพยาบาลวังน้อย","300","142","47.33"
"10778  :  โรงพยาบาลบางซ้าย","198","37","18.69"
"10779  :  โรงพยาบาลอุทัย","58","2","3.45"
"10780  :  โรงพยาบาลมหาราช","106","29","27.36"
"10781  :  โรงพยาบาลบ้านแพรก","150","119","79.33"
"10689  :  โรงพยาบาลอ่างทอง","128","72","56.25"
"10782  :  โรงพยาบาลไชโย","129","47","36.43"
"10784  :  โรงพยาบาลป่าโมก","255","51","20.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","180","160","88.89"
"10786  :  โรงพยาบาลแสวงหา","608","100","16.45"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","258","63","24.42"
"10788  :  โรงพยาบาลสามโก้","153","34","22.22"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","442","230","52.04"
"10693  :  โรงพยาบาลอินทร์บุรี","168","56","33.33"
"10798  :  โรงพยาบาลบางระจัน","303","36","11.88"
"10799  :  โรงพยาบาลค่ายบางระจัน","377","44","11.67"
"10800  :  โรงพยาบาลพรหมบุรี","346","92","26.59"
"10801  :  โรงพยาบาลท่าช้าง","277","36","13.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","4","3","75.00"
"10802  :  โรงพยาบาลมโนรมย์","281","80","28.47"
"10803  :  โรงพยาบาลวัดสิงห์","293","93","31.74"
"10804  :  โรงพยาบาลสรรพยา","191","108","56.54"
"10805  :  โรงพยาบาลสรรคบุรี","491","190","38.70"
"10806  :  โรงพยาบาลหันคา","522","151","28.93"
"27974  :  โรงพยาบาลหนองมะโมง","78","50","64.10"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","950","116","12.21"
"10818  :  โรงพยาบาลหนองใหญ่","319","132","41.38"
"10819  :  โรงพยาบาลบางละมุง","1,462","53","3.63"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","127","52","40.94"
"10821  :  โรงพยาบาลพานทอง","338","75","22.19"
"10822  :  โรงพยาบาลพนัสนิคม","674","306","45.40"
"10823  :  โรงพยาบาลแหลมฉบัง","1,013","664","65.55"
"10824  :  โรงพยาบาลเกาะสีชัง","314","225","71.66"
"10825  :  โรงพยาบาลสัตหีบกม10","718","195","27.16"
"10826  :  โรงพยาบาลบ่อทอง","208","25","12.02"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","197","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","129","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","23","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","982","51","5.19"
"28006  :  โรงพยาบาลเกาะจันทร์","148","81","54.73"
"10663  :  โรงพยาบาลระยอง","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","196","98","50.00"
"10828  :  โรงพยาบาลบ้านฉาง","921","532","57.76"
"10829  :  โรงพยาบาลแกลง","277","49","17.69"
"10830  :  โรงพยาบาลวังจันทร์","228","48","21.05"
"10831  :  โรงพยาบาลบ้านค่าย","240","157","65.42"
"10832  :  โรงพยาบาลปลวกแดง","366","48","13.11"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","117","85","72.65"
"23962  :  โรงพยาบาลนิคมพัฒนา","161","14","8.70"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","307","27","8.79"
"10837  :  โรงพยาบาลสองพี่น้อง","266","39","14.66"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","428","94","21.96"
"10839  :  โรงพยาบาลมะขาม","71","18","25.35"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","112","15","13.39"
"10843  :  โรงพยาบาลนายายอาม","122","14","11.48"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","190","11","5.79"
"10696  :  โรงพยาบาลตราด","291","64","21.99"
"10845  :  โรงพยาบาลคลองใหญ่","545","157","28.81"
"10846  :  โรงพยาบาลเขาสมิง","289","26","9.00"
"10847  :  โรงพยาบาลบ่อไร่","298","26","8.72"
"10848  :  โรงพยาบาลแหลมงอบ","318","53","16.67"
"10849  :  โรงพยาบาลเกาะกูด","64","27","42.19"
"13816  :  โรงพยาบาลเกาะช้าง","61","8","13.11"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","204","114","55.88"
"10850  :  โรงพยาบาลบางคล้า","804","250","31.09"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","185","28","15.14"
"10854  :  โรงพยาบาลพนมสารคาม","540","49","9.07"
"10855  :  โรงพยาบาลสนามชัยเขต","258","51","19.77"
"10856  :  โรงพยาบาลแปลงยาว","347","130","37.46"
"13747  :  โรงพยาบาลราชสาส์น","485","124","25.57"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","47","2","4.26"
"10857  :  โรงพยาบาลกบินทร์บุรี","486","196","40.33"
"10858  :  โรงพยาบาลนาดี","472","211","44.70"
"10859  :  โรงพยาบาลบ้านสร้าง","236","14","5.93"
"10860  :  โรงพยาบาลประจันตคาม","370","21","5.68"
"10861  :  โรงพยาบาลศรีมหาโพธิ","426","17","3.99"
"10862  :  โรงพยาบาลศรีมโหสถ","405","333","82.22"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","379","37","9.76"
"10698  :  โรงพยาบาลนครนายก","561","56","9.98"
"10863  :  โรงพยาบาลปากพลี","115","5","4.35"
"10864  :  โรงพยาบาลบ้านนา","375","42","11.20"
"10865  :  โรงพยาบาลองครักษ์","189","18","9.52"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","18","1","5.56"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","84","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","0","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0.00"
"10873  :  โรงพยาบาลคง","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","422","29","6.87"
"10896  :  โรงพยาบาลกระสัง","274","29","10.58"
"10897  :  โรงพยาบาลนางรอง","1,031","116","11.25"
"10898  :  โรงพยาบาลหนองกี่","383","99","25.85"
"10899  :  โรงพยาบาลละหานทราย","490","129","26.33"
"10900  :  โรงพยาบาลประโคนชัย","705","101","14.33"
"10901  :  โรงพยาบาลบ้านกรวด","692","132","19.08"
"10902  :  โรงพยาบาลพุทไธสง","637","34","5.34"
"10904  :  โรงพยาบาลลำปลายมาศ","3","0","0.00"
"10905  :  โรงพยาบาลสตึก","498","42","8.43"
"10906  :  โรงพยาบาลปะคำ","267","59","22.10"
"10907  :  โรงพยาบาลนาโพธิ์","328","17","5.18"
"10908  :  โรงพยาบาลหนองหงส์","227","36","15.86"
"10909  :  โรงพยาบาลพลับพลาชัย","249","23","9.24"
"10910  :  โรงพยาบาลห้วยราช","154","18","11.69"
"10911  :  โรงพยาบาลโนนสุวรรณ","287","12","4.18"
"10912  :  โรงพยาบาลชำนิ","206","19","9.22"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","234","35","14.96"
"10914  :  โรงพยาบาลโนนดินแดง","392","40","10.20"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","139","14","10.07"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","232","3","1.29"
"23578  :  โรงพยาบาลแคนดง","372","81","21.77"
"28020  :  โรงพยาบาลบ้านด่าน","211","19","9.00"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","310","155","50.00"
"10916  :  โรงพยาบาลท่าตูม","615","93","15.12"
"10917  :  โรงพยาบาลจอมพระ","376","96","25.53"
"10918  :  โรงพยาบาลปราสาท","448","7","1.56"
"10919  :  โรงพยาบาลกาบเชิง","220","49","22.27"
"10920  :  โรงพยาบาลรัตนบุรี","540","154","28.52"
"10921  :  โรงพยาบาลสนม","256","49","19.14"
"10922  :  โรงพยาบาลศีขรภูมิ","225","23","10.22"
"10923  :  โรงพยาบาลสังขะ","359","32","8.91"
"10924  :  โรงพยาบาลลำดวน","441","259","58.73"
"10925  :  โรงพยาบาลสำโรงทาบ","281","52","18.51"
"10926  :  โรงพยาบาลบัวเชด","325","8","2.46"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","54","6","11.11"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","110","16","14.55"
"27842  :  โรงพยาบาลเขวาสินรินทร์","96","18","18.75"
"27843  :  โรงพยาบาลศรีณรงค์","128","16","12.50"
"27844  :  โรงพยาบาลโนนนารายณ์","76","66","86.84"
"10700  :  โรงพยาบาลศรีสะเกษ","348","79","22.70"
"10927  :  โรงพยาบาลยางชุมน้อย","337","222","65.88"
"10928  :  โรงพยาบาลกันทรารมย์","340","269","79.12"
"10929  :  โรงพยาบาลกันทรลักษ์","505","333","65.94"
"10930  :  โรงพยาบาลขุขันธ์","370","17","4.59"
"10931  :  โรงพยาบาลไพรบึง","455","303","66.59"
"10932  :  โรงพยาบาลปรางค์กู่","134","93","69.40"
"10933  :  โรงพยาบาลขุนหาญ","340","262","77.06"
"10934  :  โรงพยาบาลราษีไศล","296","159","53.72"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","182","145","79.67"
"10936  :  โรงพยาบาลบึงบูรพ์","232","175","75.43"
"10937  :  โรงพยาบาลห้วยทับทัน","184","50","27.17"
"10938  :  โรงพยาบาลโนนคูณ","78","73","93.59"
"10939  :  โรงพยาบาลศรีรัตนะ","169","109","64.50"
"10940  :  โรงพยาบาลวังหิน","112","76","67.86"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","88","9","10.23"
"10942  :  โรงพยาบาลภูสิงห์","198","162","81.82"
"10943  :  โรงพยาบาลเมืองจันทร์","56","35","62.50"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","252","213","84.52"
"28014  :  โรงพยาบาลพยุห์","110","48","43.64"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","41","23","56.10"
"28016  :  โรงพยาบาลศิลาลาด","200","98","49.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0.00"
