"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","4,258","239","5.61","4,667","216","4.63","4,154","215","5.18","5,341","230","4.31"
"10752  :  โรงพยาบาลบางบ่อ","1,772","101","5.70","2,040","126","6.18","1,730","135","7.80","2,140","136","6.36"
"10753  :  โรงพยาบาลบางพลี","2,836","333","11.74","3,750","355","9.47","2,681","354","13.20","3,570","409","11.46"
"10754  :  โรงพยาบาลบางจาก","1,812","136","7.51","1,974","152","7.70","1,660","157","9.46","2,143","192","8.96"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","1,478","141","9.54","1,490","99","6.64","1,420","136","9.58","1,842","212","11.51"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","579","58","10.02","846","77","9.10","684","78","11.40","914","107","11.71"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","46","7","15.22","37","4","10.81","29","1","3.45","12","3","25.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","608","59","9.70","566","46","8.13","544","55","10.11","443","42","9.48"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","236","9","3.81","333","15","4.50","264","12","4.55","303","22","7.26"
"28785  :  โรงพยาบาลบางเสาธง","606","39","6.44","661","69","10.44","562","50","8.90","791","60","7.59"
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,264","69","5.46","2,115","137","6.48","1,468","91","6.20","2,005","117","5.84"
"10756  :  โรงพยาบาลบางกรวย","851","80","9.40","829","76","9.17","702","60","8.55","884","77","8.71"
"10757  :  โรงพยาบาลบางใหญ่","1,640","141","8.60","1,603","124","7.74","1,304","83","6.37","1,910","127","6.65"
"10758  :  โรงพยาบาลบางบัวทอง","1,566","106","6.77","1,537","122","7.94","1,746","128","7.33","1,762","134","7.60"
"10759  :  โรงพยาบาลไทรน้อย","1,378","50","3.63","1,432","64","4.47","1,257","67","5.33","1,636","84","5.13"
"10760  :  โรงพยาบาลปากเกร็ด","1,419","120","8.46","1,367","122","8.92","1,192","128","10.74","1,360","113","8.31"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","33","2","6.06","38","3","7.89","44","1","2.27","46","1","2.17"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1,509","73","4.84","2,335","202","8.65","2,149","129","6.00","2,566","164","6.39"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","390","47","12.05","429","31","7.23","341","28","8.21","437","41","9.38"
"10687  :  โรงพยาบาลปทุมธานี","2,082","159","7.64","2,306","158","6.85","1,933","128","6.62","2,651","189","7.13"
"10761  :  โรงพยาบาลคลองหลวง","1,400","117","8.36","1,524","120","7.87","1,254","97","7.74","1,663","159","9.56"
"10762  :  โรงพยาบาลธัญบุรี","664","34","5.12","505","36","7.13","569","16","2.81","452","13","2.88"
"10763  :  โรงพยาบาลประชาธิปัตย์","979","78","7.97","1,381","91","6.59","808","73","9.03","1,026","96","9.36"
"10764  :  โรงพยาบาลหนองเสือ","860","43","5.00","775","53","6.84","675","50","7.41","802","61","7.61"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1,198","78","6.51","1,226","121","9.87","1,190","94","7.90","1,347","131","9.73"
"10766  :  โรงพยาบาลลำลูกกา","514","42","8.17","488","47","9.63","1,375","240","17.45","492","68","13.82"
"10767  :  โรงพยาบาลสามโคก","550","31","5.64","584","38","6.51","529","33","6.24","646","47","7.28"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","1,127","233","20.67","1,194","272","22.78","1,192","303","25.42","1,204","287","23.84"
"10688  :  โรงพยาบาลเสนา","1,302","103","7.91","1,951","139","7.12","1,605","164","10.22","1,918","155","8.08"
"10768  :  โรงพยาบาลท่าเรือ","1,063","86","8.09","1,128","100","8.87","869","73","8.40","980","77","7.86"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","451","29","6.43","490","33","6.73","480","65","13.54","613","42","6.85"
"10770  :  โรงพยาบาลบางไทร","556","26","4.68","604","36","5.96","544","29","5.33","591","37","6.26"
"10771  :  โรงพยาบาลบางบาล","381","18","4.72","385","32","8.31","321","17","5.30","425","26","6.12"
"10772  :  โรงพยาบาลบางปะอิน","2,075","111","5.35","2,281","125","5.48","2,065","121","5.86","2,433","157","6.45"
"10773  :  โรงพยาบาลบางปะหัน","788","70","8.88","799","84","10.51","771","71","9.21","768","79","10.29"
"10774  :  โรงพยาบาลผักไห่","399","35","8.77","459","39","8.50","355","30","8.45","467","52","11.13"
"10775  :  โรงพยาบาลภาชี","170","11","6.47","286","26","9.09","399","16","4.01","679","24","3.53"
"10776  :  โรงพยาบาลลาดบัวหลวง","755","46","6.09","771","35","4.54","631","28","4.44","617","49","7.94"
"10777  :  โรงพยาบาลวังน้อย","1,311","59","4.50","1,399","86","6.15","1,246","78","6.26","1,412","79","5.59"
"10778  :  โรงพยาบาลบางซ้าย","306","26","8.50","310","23","7.42","201","7","3.48","243","17","7.00"
"10779  :  โรงพยาบาลอุทัย","394","35","8.88","440","32","7.27","219","20","9.13","410","31","7.56"
"10780  :  โรงพยาบาลมหาราช","385","21","5.45","387","22","5.68","338","24","7.10","374","22","5.88"
"10781  :  โรงพยาบาลบ้านแพรก","235","11","4.68","259","10","3.86","219","9","4.11","246","10","4.07"
"10689  :  โรงพยาบาลอ่างทอง","79","1","1.27","76","4","5.26","73","5","6.85","74","5","6.76"
"10782  :  โรงพยาบาลไชโย","292","11","3.77","340","19","5.59","284","7","2.46","285","16","5.61"
"10784  :  โรงพยาบาลป่าโมก","847","32","3.78","725","31","4.28","766","43","5.61","657","39","5.94"
"10785  :  โรงพยาบาลโพธิ์ทอง","706","34","4.82","699","40","5.72","617","38","6.16","643","46","7.15"
"10786  :  โรงพยาบาลแสวงหา","725","40","5.52","705","51","7.23","728","40","5.49","748","38","5.08"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","420","19","4.52","257","22","8.56","145","14","9.66","134","10","7.46"
"10788  :  โรงพยาบาลสามโก้","150","0","0.00","117","1","0.85","106","5","4.72","326","10","3.07"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","3,682","146","3.97","3,062","138","4.51","2,688","137","5.10","3,264","173","5.30"
"10691  :  โรงพยาบาลบ้านหมี่","120","18","15.00","120","4","3.33","104","5","4.81","156","4","2.56"
"10789  :  โรงพยาบาลพัฒนานิคม","451","35","7.76","445","36","8.09","450","36","8.00","448","24","5.36"
"10790  :  โรงพยาบาลโคกสำโรง","224","31","13.84","834","67","8.03","1,149","99","8.62","1,846","144","7.80"
"10791  :  โรงพยาบาลชัยบาดาล","1,920","205","10.68","1,936","214","11.05","1,772","230","12.98","2,131","230","10.79"
"10792  :  โรงพยาบาลท่าวุ้ง","547","61","11.15","654","49","7.49","625","57","9.12","686","46","6.71"
"10793  :  โรงพยาบาลท่าหลวง","859","40","4.66","853","49","5.74","678","41","6.05","890","58","6.52"
"10794  :  โรงพยาบาลสระโบสถ์","40","0","0.00","20","0","0.00","33","1","3.03","14","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","620","46","7.42","644","35","5.43","606","48","7.92","669","40","5.98"
"10796  :  โรงพยาบาลลำสนธิ","396","12","3.03","416","11","2.64","447","13","2.91","513","19","3.70"
"10797  :  โรงพยาบาลหนองม่วง","590","46","7.80","674","51","7.57","538","53","9.85","740","80","10.81"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","1,821","141","7.74","2,229","153","6.86","2,061","127","6.16","2,010","168","8.36"
"10693  :  โรงพยาบาลอินทร์บุรี","765","47","6.14","766","49","6.40","677","59","8.71","714","53","7.42"
"10798  :  โรงพยาบาลบางระจัน","359","35","9.75","348","34","9.77","327","25","7.65","339","29","8.55"
"10799  :  โรงพยาบาลค่ายบางระจัน","229","8","3.49","85","2","2.35","230","11","4.78","75","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","378","13","3.44","316","10","3.16","241","15","6.22","267","24","8.99"
"10801  :  โรงพยาบาลท่าช้าง","25","1","4.00","31","1","3.23","5","0","0.00","39","3","7.69"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","2,215","408","18.42","2,390","223","9.33","2,358","226","9.58","2,457","252","10.26"
"10802  :  โรงพยาบาลมโนรมย์","663","34","5.13","704","46","6.53","666","35","5.26","754","43","5.70"
"10803  :  โรงพยาบาลวัดสิงห์","158","9","5.70","102","1","0.98","250","8","3.20","89","3","3.37"
"10804  :  โรงพยาบาลสรรพยา","404","22","5.45","448","32","7.14","378","24","6.35","473","30","6.34"
"10805  :  โรงพยาบาลสรรคบุรี","572","39","6.82","858","63","7.34","595","29","4.87","1,043","71","6.81"
"10806  :  โรงพยาบาลหันคา","1,068","69","6.46","1,116","83","7.44","1,053","102","9.69","1,109","90","8.12"
"27974  :  โรงพยาบาลหนองมะโมง","371","47","12.67","438","43","9.82","444","56","12.61","509","53","10.41"
"27975  :  โรงพยาบาลเนินขาม","127","7","5.51","199","22","11.06","131","16","12.21","241","17","7.05"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","1,658","104","6.27","1,226","48","3.92","1,029","35","3.40","1,026","36","3.51"
"10808  :  โรงพยาบาลหนองแค","885","58","6.55","974","57","5.85","791","66","8.34","1,009","92","9.12"
"10809  :  โรงพยาบาลวิหารแดง","523","20","3.82","479","17","3.55","285","15","5.26","260","22","8.46"
"10810  :  โรงพยาบาลหนองแซง","374","13","3.48","384","11","2.86","447","14","3.13","375","16","4.27"
"10811  :  โรงพยาบาลบ้านหมอ","610","24","3.93","689","25","3.63","528","19","3.60","724","29","4.01"
"10812  :  โรงพยาบาลดอนพุด","261","15","5.75","177","16","9.04","249","23","9.24","258","16","6.20"
"10813  :  โรงพยาบาลหนองโดน","368","12","3.26","370","18","4.86","271","24","8.86","329","22","6.69"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","534","39","7.30","628","55","8.76","581","43","7.40","716","48","6.70"
"10815  :  โรงพยาบาลมวกเหล็ก","1,161","115","9.91","1,427","125","8.76","1,014","93","9.17","1,121","113","10.08"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","870","36","4.14","527","25","4.74","496","32","6.45","913","38","4.16"
"11485  :  โรงพยาบาลค่ายอดิศร","47","2","4.26","48","3","6.25","45","4","8.89","47","3","6.38"
"10662  :  โรงพยาบาลชลบุรี","448","27","6.03","453","23","5.08","390","22","5.64","492","52","10.57"
"10817  :  โรงพยาบาลบ้านบึง","2,582","316","12.24","3,302","278","8.42","2,634","207","7.86","3,268","260","7.96"
"10818  :  โรงพยาบาลหนองใหญ่","717","29","4.04","667","41","6.15","671","37","5.51","565","24","4.25"
"10819  :  โรงพยาบาลบางละมุง","5,189","353","6.80","5,461","426","7.80","5,380","421","7.83","6,021","486","8.07"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","449","31","6.90","428","17","3.97","439","22","5.01","426","16","3.76"
"10821  :  โรงพยาบาลพานทอง","2,033","122","6.00","2,041","82","4.02","1,820","95","5.22","2,429","131","5.39"
"10822  :  โรงพยาบาลพนัสนิคม","2,733","211","7.72","3,369","251","7.45","2,947","268","9.09","3,234","242","7.48"
"10823  :  โรงพยาบาลแหลมฉบัง","5,472","419","7.66","4,490","439","9.78","3,643","423","11.61","5,544","613","11.06"
"10824  :  โรงพยาบาลเกาะสีชัง","273","6","2.20","250","6","2.40","229","2","0.87","226","4","1.77"
"10825  :  โรงพยาบาลสัตหีบกม10","1,095","72","6.58","743","79","10.63","316","41","12.97","205","25","12.20"
"10826  :  โรงพยาบาลบ่อทอง","1,161","35","3.01","1,100","72","6.55","1,051","77","7.33","1,311","101","7.70"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","115","4","3.48","151","9","5.96","102","5","4.90","137","10","7.30"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","26","0","0.00","32","1","3.13","11","0","0.00","30","3","10.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","1,259","19","1.51","1,154","22","1.91","1,179","43","3.65","1,231","26","2.11"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1,409","106","7.52","1,577","118","7.48","1,432","100","6.98","1,636","112","6.85"
"28005  :  โรงพยาบาลเมืองพัทยา","825","52","6.30","757","35","4.62","722","46","6.37","825","62","7.52"
"28006  :  โรงพยาบาลเกาะจันทร์","785","52","6.62","962","59","6.13","820","58","7.07","914","49","5.36"
"10663  :  โรงพยาบาลระยอง","385","38","9.87","2,041","348","17.05","1,593","212","13.31","1,935","279","14.42"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","5,181","297","5.73","4,199","238","5.67","4,599","317","6.89","4,435","299","6.74"
"10828  :  โรงพยาบาลบ้านฉาง","371","43","11.59","281","28","9.96","278","31","11.15","430","29","6.74"
"10829  :  โรงพยาบาลแกลง","794","32","4.03","681","24","3.52","766","32","4.18","753","19","2.52"
"10830  :  โรงพยาบาลวังจันทร์","988","58","5.87","866","55","6.35","856","43","5.02","877","66","7.53"
"10831  :  โรงพยาบาลบ้านค่าย","2,064","186","9.01","1,909","136","7.12","1,770","162","9.15","1,533","171","11.15"
