"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","166","27","16.27","163","21","12.88","25","5","20.00","111","32","28.83"
"12250  :  สถาบันมะเร็งแห่งชาติ","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","4,606","966","20.97","4,381","956","21.82","2,163","457","21.13","3,149","811","25.75"
"10752  :  โรงพยาบาลบางบ่อ","1,982","404","20.38","887","205","23.11","6","4","66.67","3","2","66.67"
"10753  :  โรงพยาบาลบางพลี","4,709","658","13.97","2,859","405","14.17","1,437","191","13.29","1,875","275","14.67"
"10754  :  โรงพยาบาลบางจาก","2,050","326","15.90","1,142","158","13.84","539","80","14.84","1,242","222","17.87"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","1,650","277","16.79","1,546","253","16.36","159","22","13.84","668","94","14.07"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","911","124","13.61","1,439","182","12.65","444","46","10.36","1,033","143","13.84"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","9","0","0.00","16","0","0.00","12","0","0.00","11","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","442","74","16.74","429","84","19.58","29","9","31.03","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","285","80","28.07","344","96","27.91","275","39","14.18","86","13","15.12"
"28785  :  โรงพยาบาลบางเสาธง","679","98","14.43","572","67","11.71","170","12","7.06","143","7","4.90"
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,496","112","7.49","1,596","138","8.65","680","61","8.97","1,119","113","10.10"
"10756  :  โรงพยาบาลบางกรวย","780","137","17.56","715","138","19.30","161","31","19.25","111","6","5.41"
"10757  :  โรงพยาบาลบางใหญ่","1,965","341","17.35","1,346","234","17.38","752","197","26.20","1,013","192","18.95"
"10758  :  โรงพยาบาลบางบัวทอง","1,706","227","13.31","1,413","204","14.44","783","86","10.98","718","95","13.23"
"10759  :  โรงพยาบาลไทรน้อย","1,391","225","16.18","1,438","239","16.62","917","126","13.74","1,167","187","16.02"
"10760  :  โรงพยาบาลปากเกร็ด","1,225","238","19.43","1,125","201","17.87","648","148","22.84","749","180","24.03"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","42","11","26.19","43","9","20.93","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","2,228","215","9.65","1,521","150","9.86","767","65","8.47","645","38","5.89"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","360","54","15.00","326","71","21.78","78","12","15.38","88","12","13.64"
"10687  :  โรงพยาบาลปทุมธานี","2,245","488","21.74","2,317","471","20.33","880","192","21.82","1,328","327","24.62"
"10761  :  โรงพยาบาลคลองหลวง","1,494","254","17.00","1,216","232","19.08","169","16","9.47","155","6","3.87"
"10762  :  โรงพยาบาลธัญบุรี","456","63","13.82","312","61","19.55","270","46","17.04","341","54","15.84"
"10763  :  โรงพยาบาลประชาธิปัตย์","1,414","231","16.34","916","141","15.39","482","50","10.37","476","68","14.29"
"10764  :  โรงพยาบาลหนองเสือ","727","114","15.68","599","109","18.20","403","73","18.11","588","98","16.67"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1,399","189","13.51","1,361","184","13.52","774","85","10.98","934","133","14.24"
"10766  :  โรงพยาบาลลำลูกกา","456","27","5.92","444","30","6.76","366","12","3.28","392","23","5.87"
"10767  :  โรงพยาบาลสามโคก","579","94","16.23","529","89","16.82","146","34","23.29","277","70","25.27"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","1,287","79","6.14","858","51","5.94","263","11","4.18","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","1,640","239","14.57","1,586","256","16.14","700","113","16.14","779","165","21.18"
"10768  :  โรงพยาบาลท่าเรือ","985","236","23.96","741","154","20.78","103","13","12.62","87","9","10.34"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","604","125","20.70","349","62","17.77","140","18","12.86","162","25","15.43"
"10770  :  โรงพยาบาลบางไทร","571","120","21.02","537","109","20.30","340","64","18.82","253","26","10.28"
"10771  :  โรงพยาบาลบางบาล","458","83","18.12","353","83","23.51","184","32","17.39","162","20","12.35"
"10772  :  โรงพยาบาลบางปะอิน","2,078","471","22.67","1,848","351","18.99","1,067","153","14.34","1,581","267","16.89"
"10773  :  โรงพยาบาลบางปะหัน","818","178","21.76","771","161","20.88","298","80","26.85","669","145","21.67"
"10774  :  โรงพยาบาลผักไห่","636","125","19.65","633","116","18.33","240","43","17.92","75","15","20.00"
"10775  :  โรงพยาบาลภาชี","645","153","23.72","586","150","25.60","226","35","15.49","255","37","14.51"
"10776  :  โรงพยาบาลลาดบัวหลวง","665","121","18.20","566","96","16.96","337","50","14.84","464","74","15.95"
"10777  :  โรงพยาบาลวังน้อย","1,511","305","20.19","832","136","16.35","355","27","7.61","439","31","7.06"
"10778  :  โรงพยาบาลบางซ้าย","193","56","29.02","331","72","21.75","208","42","20.19","184","34","18.48"
"10779  :  โรงพยาบาลอุทัย","474","108","22.78","512","121","23.63","91","23","25.27","52","7","13.46"
"10780  :  โรงพยาบาลมหาราช","332","132","39.76","302","127","42.05","91","75","82.42","21","12","57.14"
"10781  :  โรงพยาบาลบ้านแพรก","196","59","30.10","223","69","30.94","93","24","25.81","81","12","14.81"
"10689  :  โรงพยาบาลอ่างทอง","56","4","7.14","60","4","6.67","375","35","9.33","301","28","9.30"
"10782  :  โรงพยาบาลไชโย","337","80","23.74","431","103","23.90","193","36","18.65","178","44","24.72"
"10784  :  โรงพยาบาลป่าโมก","843","157","18.62","559","100","17.89","219","30","13.70","442","59","13.35"
"10785  :  โรงพยาบาลโพธิ์ทอง","662","153","23.11","625","144","23.04","162","20","12.35","203","28","13.79"
"10786  :  โรงพยาบาลแสวงหา","728","193","26.51","640","148","23.13","495","73","14.75","514","125","24.32"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","1,098","255","23.22","1,295","289","22.32","342","44","12.87","217","21","9.68"
"10788  :  โรงพยาบาลสามโก้","323","99","30.65","293","105","35.84","173","45","26.01","209","67","32.06"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","3,058","537","17.56","2,851","529","18.55","1,630","276","16.93","525","60","11.43"
"10691  :  โรงพยาบาลบ้านหมี่","555","257","46.31","394","200","50.76","126","63","50.00","240","103","42.92"
"10789  :  โรงพยาบาลพัฒนานิคม","400","19","4.75","380","19","5.00","333","21","6.31","338","35","10.36"
"10790  :  โรงพยาบาลโคกสำโรง","1,594","233","14.62","1,386","232","16.74","853","122","14.30","873","78","8.93"
"10791  :  โรงพยาบาลชัยบาดาล","1,906","260","13.64","1,874","283","15.10","1,125","135","12.00","777","68","8.75"
"10792  :  โรงพยาบาลท่าวุ้ง","537","116","21.60","543","93","17.13","205","23","11.22","195","22","11.28"
"10793  :  โรงพยาบาลท่าหลวง","755","86","11.39","705","62","8.79","425","11","2.59","495","17","3.43"
"10794  :  โรงพยาบาลสระโบสถ์","514","94","18.29","402","79","19.65","173","35","20.23","268","54","20.15"
"10795  :  โรงพยาบาลโคกเจริญ","657","153","23.29","571","143","25.04","210","18","8.57","310","36","11.61"
"10796  :  โรงพยาบาลลำสนธิ","472","104","22.03","389","76","19.54","241","29","12.03","122","12","9.84"
"10797  :  โรงพยาบาลหนองม่วง","593","105","17.71","582","80","13.75","167","11","6.59","94","4","4.26"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","2,256","354","15.69","1,769","294","16.62","1,111","179","16.11","1,998","333","16.67"
"10693  :  โรงพยาบาลอินทร์บุรี","1,029","200","19.44","649","121","18.64","143","13","9.09","192","20","10.42"
"10798  :  โรงพยาบาลบางระจัน","367","67","18.26","331","66","19.94","174","17","9.77","177","9","5.08"
"10799  :  โรงพยาบาลค่ายบางระจัน","466","79","16.95","388","55","14.18","261","36","13.79","395","52","13.16"
"10800  :  โรงพยาบาลพรหมบุรี","319","68","21.32","289","46","15.92","225","16","7.11","249","10","4.02"
"10801  :  โรงพยาบาลท่าช้าง","283","67","23.67","205","43","20.98","57","7","12.28","57","7","12.28"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","2,478","342","13.80","2,400","340","14.17","1,335","182","13.63","1,552","201","12.95"
"10802  :  โรงพยาบาลมโนรมย์","671","150","22.35","680","141","20.74","298","30","10.07","376","47","12.50"
"10803  :  โรงพยาบาลวัดสิงห์","221","16","7.24","186","8","4.30","194","5","2.58","176","4","2.27"
"10804  :  โรงพยาบาลสรรพยา","410","110","26.83","163","25","15.34","289","62","21.45","154","28","18.18"
"10805  :  โรงพยาบาลสรรคบุรี","778","197","25.32","608","151","24.84","478","97","20.29","678","148","21.83"
"10806  :  โรงพยาบาลหันคา","1,058","179","16.92","1,082","171","15.80","616","82","13.31","885","133","15.03"
"27974  :  โรงพยาบาลหนองมะโมง","439","49","11.16","444","61","13.74","24","3","12.50","53","4","7.55"
"27975  :  โรงพยาบาลเนินขาม","151","21","13.91","173","25","14.45","48","10","20.83","85","14","16.47"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","214","11","5.14","215","13","6.05","202","10","4.95"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","453","108","23.84","1,072","150","13.99","518","95","18.34","953","153","16.05"
"10808  :  โรงพยาบาลหนองแค","908","202","22.25","952","189","19.85","430","78","18.14","999","160","16.02"
"10809  :  โรงพยาบาลวิหารแดง","452","38","8.41","208","20","9.62","399","27","6.77","441","46","10.43"
"10810  :  โรงพยาบาลหนองแซง","416","119","28.61","447","80","17.90","238","46","19.33","285","73","25.61"
"10811  :  โรงพยาบาลบ้านหมอ","868","137","15.78","676","104","15.38","583","79","13.55","692","110","15.90"
"10812  :  โรงพยาบาลดอนพุด","271","49","18.08","272","39","14.34","147","24","16.33","194","35","18.04"
"10813  :  โรงพยาบาลหนองโดน","393","86","21.88","387","77","19.90","230","43","18.70","271","53","19.56"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","561","106","18.89","468","83","17.74","293","49","16.72","486","84","17.28"
"10815  :  โรงพยาบาลมวกเหล็ก","1,039","198","19.06","1,022","172","16.83","808","131","16.21","1,073","188","17.52"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","857","158","18.44","433","90","20.79","167","21","12.57","556","69","12.41"
"11485  :  โรงพยาบาลค่ายอดิศร","38","10","26.32","24","7","29.17","12","5","41.67","5","2","40.00"
"10662  :  โรงพยาบาลชลบุรี","416","41","9.86","401","53","13.22","217","24","11.06","274","43","15.69"
"10817  :  โรงพยาบาลบ้านบึง","2,806","482","17.18","3,105","486","15.65","1,643","227","13.82","2,055","310","15.09"
"10818  :  โรงพยาบาลหนองใหญ่","724","71","9.81","574","90","15.68","600","55","9.17","595","51","8.57"
"10819  :  โรงพยาบาลบางละมุง","5,943","1,156","19.45","4,664","885","18.98","1,874","275","14.67","1,661","109","6.56"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","449","113","25.17","402","96","23.88","106","10","9.43","166","18","10.84"
"10821  :  โรงพยาบาลพานทอง","2,247","407","18.11","1,916","333","17.38","1,267","183","14.44","1,456","291","19.99"
"10822  :  โรงพยาบาลพนัสนิคม","3,043","446","14.66","3,111","462","14.85","2,361","260","11.01","805","53","6.58"
"10823  :  โรงพยาบาลแหลมฉบัง","4,860","534","10.99","3,364","344","10.23","1,109","53","4.78","3,644","352","9.66"
"10824  :  โรงพยาบาลเกาะสีชัง","223","53","23.77","244","57","23.36","170","25","14.71","185","25","13.51"
"10825  :  โรงพยาบาลสัตหีบกม10","565","55","9.73","690","70","10.14","421","33","7.84","527","53","10.06"
"10826  :  โรงพยาบาลบ่อทอง","1,310","331","25.27","1,031","268","25.99","472","19","4.03","292","19","6.51"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","117","28","23.93","88","16","18.18","77","14","18.18","117","25","21.37"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","98","19","19.39","38","10","26.32","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","1,177","75","6.37","1,028","63","6.13","556","38","6.83","975","74","7.59"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1,573","139","8.84","1,130","91","8.05","624","35","5.61","675","42","6.22"
"28005  :  โรงพยาบาลเมืองพัทยา","189","8","4.23","177","13","7.34","535","37","6.92","751","58","7.72"
"28006  :  โรงพยาบาลเกาะจันทร์","769","161","20.94","897","169","18.84","180","7","3.89","136","14","10.29"
"10663  :  โรงพยาบาลระยอง","1,721","126","7.32","1,668","140","8.39","1,050","83","7.90","1,231","105","8.53"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","5,240","597","11.39","3,435","478","13.92","3,122","418","13.39","2,778","428","15.41"
"10828  :  โรงพยาบาลบ้านฉาง","539","38","7.05","354","21","5.93","327","25","7.65","329","25","7.60"
"10829  :  โรงพยาบาลแกลง","875","70","8.00","920","78","8.48","782","67","8.57","802","70","8.73"
"10830  :  โรงพยาบาลวังจันทร์","941","108","11.48","791","91","11.50","409","20","4.89","304","22","7.24"
"10831  :  โรงพยาบาลบ้านค่าย","1,683","202","12.00","1,878","225","11.98","222","11","4.95","217","14","6.45"
"10832  :  โรงพยาบาลปลวกแดง","2,038","203","9.96","898","48","5.35","860","59","6.86","1,801","144","8.00"
