"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","1,859","351","18.88","2,259","371","16.42","1,757","290","16.51","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","223","32","14.35","428","59","13.79","335","47","14.03","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","207","15","7.25","246","13","5.28","161","9","5.59","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","973","118","12.13","1,284","200","15.58","805","131","16.27","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","1,132","121","10.69","1,306","158","12.10","1,056","129","12.22","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","464","80","17.24","816","131","16.05","408","66","16.18","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","503","43","8.55","599","55","9.18","360","66","18.33","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","239","34","14.23","302","53","17.55","177","30","16.95","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","408","75","18.38","554","95","17.15","432","81","18.75","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","196","28","14.29","389","63","16.20","469","66","14.07","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","272","44","16.18","510","87","17.06","413","76","18.40","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","2,183","252","11.54","1,337","181","13.54","1,158","178","15.37","0","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","608","92","15.13","966","159","16.46","822","131","15.94","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","254","31","12.20","359","50","13.93","301","61","20.27","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","261","44","16.86","215","32","14.88","322","54","16.77","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","233","31","13.30","276","48","17.39","159","34","21.38","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","160","24","15.00","230","33","14.35","154","36","23.38","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","1,336","116","8.68","674","87","12.91","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","429","70","16.32","567","77","13.58","532","88","16.54","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","206","26","12.62","343","56","16.33","229","23","10.04","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","271","46","16.97","530","104","19.62","551","95","17.24","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","481","75","15.59","574","85","14.81","553","98","17.72","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","757","101","13.34","835","111","13.29","715","111","15.52","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","276","48","17.39","333","51","15.32","340","47","13.82","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","38","9","23.68","144","14","9.72","108","21","19.44","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","278","19","6.83","340","14","4.12","112","5","4.46","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","907","165","18.19","1,156","240","20.76","552","96","17.39","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","818","150","18.34","1,099","192","17.47","847","131","15.47","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","258","39","15.12","285","45","15.79","15","2","13.33","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","265","55","20.75","344","74","21.51","259","43","16.60","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","325","51","15.69","521","76","14.59","268","52","19.40","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","172","32","18.60","167","33","19.76","96","19","19.79","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","251","47","18.73","326","54","16.56","214","31","14.49","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","309","47","15.21","514","82","15.95","370","58","15.68","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","575","83","14.43","697","94","13.49","514","84","16.34","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","230","37","16.09","429","78","18.18","200","38","19.00","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","25","1","4.00","18","4","22.22","7","2","28.57","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","255","27","10.59","335","42","12.54","203","33","16.26","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","1,572","151","9.61","2,088","293","14.03","1,638","248","15.14","0","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","334","45","13.47","562","46","8.19","287","37","12.89","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","3,328","329","9.89","3,098","327","10.56","1,424","148","10.39","0","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","222","46","20.72","363","61","16.80","351","54","15.38","0","0","0.00"
"10821  :  โรงพยาบาลพานทอง","1,138","160","14.06","1,209","156","12.90","807","130","16.11","0","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","1,536","195","12.70","2,354","317","13.47","1,974","252","12.77","0","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","2,071","130","6.28","2,921","348","11.91","1,483","162","10.92","0","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","188","35","18.62","191","45","23.56","149","36","24.16","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","490","51","10.41","482","47","9.75","607","89","14.66","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","584","89","15.24","953","112","11.75","643","70","10.89","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","70","16","22.86","96","20","20.83","32","2","6.25","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","20","4","20.00","29","5","17.24","12","2","16.67","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","454","39","8.59","614","72","11.73","4","0","0.00","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1,351","138","10.21","1,527","188","12.31","760","66","8.68","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","492","32","6.50","654","50","7.65","165","8","4.85","0","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","522","112","21.46","800","161","20.13","589","125","21.22","0","0","0.00"
"10663  :  โรงพยาบาลระยอง","977","108","11.05","1,016","90","8.86","306","23","7.52","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,152","286","13.29","2,311","315","13.63","1,278","164","12.83","0","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","309","14","4.53","335","16","4.78","350","20","5.71","0","0","0.00"
"10829  :  โรงพยาบาลแกลง","529","45","8.51","518","37","7.14","372","26","6.99","0","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","480","58","12.08","604","88","14.57","360","38","10.56","0","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","393","76","19.34","843","140","16.61","506","82","16.21","0","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","352","23","6.53","380","23","6.05","250","17","6.80","0","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","256","36","14.06","348","61","17.53","260","53","20.38","0","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","590","89","15.08","853","118","13.83","345","50","14.49","0","0","0.00"
