"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","120","3","2.50","151","5","3.31","121","4","3.31","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","289","39","13.49","271","37","13.65","265","60","22.64","122","25","20.49"
"10752  :  โรงพยาบาลบางบ่อ","3","0","0.00","3","0","0.00","2","0","0.00","2","2","100.00"
"10753  :  โรงพยาบาลบางพลี","132","47","35.61","103","39","37.86","92","34","36.96","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","19","4","21.05","22","3","13.64","28","9","32.14","6","2","33.33"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","418","22","5.26","492","11","2.24","102","4","3.92","289","22","7.61"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","475","35","7.37","654","57","8.72","647","61","9.43","811","92","11.34"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","43","5","11.63","48","8","16.67","57","12","21.05"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","28","4","14.29","187","7","3.74","98","5","5.10","180","30","16.67"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","156","13","8.33","149","8","5.37","208","9","4.33","193","15","7.77"
"10757  :  โรงพยาบาลบางใหญ่","369","13","3.52","398","25","6.28","407","16","3.93","360","26","7.22"
"10758  :  โรงพยาบาลบางบัวทอง","432","30","6.94","264","18","6.82","448","34","7.59","153","21","13.73"
"10759  :  โรงพยาบาลไทรน้อย","874","43","4.92","819","42","5.13","822","44","5.35","954","42","4.40"
"10760  :  โรงพยาบาลปากเกร็ด","325","22","6.77","283","15","5.30","217","16","7.37","292","26","8.90"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","614","88","14.33","947","164","17.32","897","106","11.82","880","116","13.18"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","1","0","0.00","2","0","0.00","40","2","5.00"
"10687  :  โรงพยาบาลปทุมธานี","194","10","5.15","188","7","3.72","143","7","4.90","122","5","4.10"
"10761  :  โรงพยาบาลคลองหลวง","87","5","5.75","304","32","10.53","67","9","13.43","317","21","6.62"
"10762  :  โรงพยาบาลธัญบุรี","132","13","9.85","191","8","4.19","415","13","3.13","65","9","13.85"
"10763  :  โรงพยาบาลประชาธิปัตย์","328","26","7.93","273","12","4.40","300","19","6.33","390","10","2.56"
"10764  :  โรงพยาบาลหนองเสือ","294","7","2.38","291","5","1.72","103","6","5.83","73","5","6.85"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","117","10","8.55","478","10","2.09","435","15","3.45","553","14","2.53"
"10766  :  โรงพยาบาลลำลูกกา","120","18","15.00","145","21","14.48","180","18","10.00","187","18","9.63"
"10767  :  โรงพยาบาลสามโคก","312","18","5.77","377","25","6.63","347","17","4.90","454","25","5.51"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","517","127","24.56","525","150","28.57","204","45","22.06","280","85","30.36"
"10688  :  โรงพยาบาลเสนา","262","4","1.53","240","3","1.25","229","4","1.75","212","2","0.94"
"10768  :  โรงพยาบาลท่าเรือ","112","3","2.68","69","1","1.45","59","3","5.08","73","4","5.48"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","33","2","6.06","31","0","0.00","39","7","17.95","39","3","7.69"
"10770  :  โรงพยาบาลบางไทร","202","12","5.94","207","13","6.28","200","12","6.00","77","2","2.60"
"10771  :  โรงพยาบาลบางบาล","210","9","4.29","76","4","5.26","78","5","6.41","65","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","227","6","2.64","241","3","1.24","195","2","1.03","204","9","4.41"
"10773  :  โรงพยาบาลบางปะหัน","43","2","4.65","43","2","4.65","23","1","4.35","30","1","3.33"
"10774  :  โรงพยาบาลผักไห่","94","7","7.45","78","4","5.13","89","5","5.62","93","3","3.23"
"10775  :  โรงพยาบาลภาชี","208","14","6.73","314","5","1.59","116","6","5.17","195","6","3.08"
"10776  :  โรงพยาบาลลาดบัวหลวง","416","16","3.85","212","13","6.13","308","17","5.52","212","11","5.19"
"10777  :  โรงพยาบาลวังน้อย","203","12","5.91","158","4","2.53","146","5","3.42","236","18","7.63"
"10778  :  โรงพยาบาลบางซ้าย","27","0","0.00","12","0","0.00","13","0","0.00","13","0","0.00"
"10779  :  โรงพยาบาลอุทัย","20","3","15.00","16","3","18.75","32","2","6.25","72","1","1.39"
"10780  :  โรงพยาบาลมหาราช","102","5","4.90","101","2","1.98","98","1","1.02","115","4","3.48"
"10781  :  โรงพยาบาลบ้านแพรก","89","2","2.25","84","4","4.76","77","2","2.60","74","4","5.41"
"10689  :  โรงพยาบาลอ่างทอง","121","5","4.13","113","1","0.88","107","4","3.74","57","6","10.53"
"10782  :  โรงพยาบาลไชโย","66","2","3.03","133","1","0.75","237","8","3.38","136","3","2.21"
"10784  :  โรงพยาบาลป่าโมก","76","4","5.26","159","2","1.26","199","5","2.51","214","6","2.80"
"10785  :  โรงพยาบาลโพธิ์ทอง","326","20","6.13","274","15","5.47","349","27","7.74","269","23","8.55"
"10786  :  โรงพยาบาลแสวงหา","316","23","7.28","515","22","4.27","411","22","5.35","353","15","4.25"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","143","13","9.09","418","20","4.78","288","15","5.21","238","31","13.03"
"10788  :  โรงพยาบาลสามโก้","47","0","0.00","136","1","0.74","124","2","1.61","116","1","0.86"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","526","10","1.90","610","8","1.31","472","8","1.69","427","8","1.87"
"10691  :  โรงพยาบาลบ้านหมี่","242","13","5.37","190","13","6.84","185","7","3.78","77","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","901","43","4.77","855","63","7.37","837","65","7.77","727","79","10.87"
"10790  :  โรงพยาบาลโคกสำโรง","217","10","4.61","212","9","4.25","161","11","6.83","183","25","13.66"
"10791  :  โรงพยาบาลชัยบาดาล","407","59","14.50","342","49","14.33","305","54","17.70","316","39","12.34"
"10792  :  โรงพยาบาลท่าวุ้ง","81","4","4.94","70","2","2.86","46","2","4.35","49","1","2.04"
"10793  :  โรงพยาบาลท่าหลวง","453","33","7.28","465","22","4.73","75","4","5.33","60","6","10.00"
"10794  :  โรงพยาบาลสระโบสถ์","50","0","0.00","44","0","0.00","48","1","2.08","51","2","3.92"
"10795  :  โรงพยาบาลโคกเจริญ","277","9","3.25","44","3","6.82","28","1","3.57","52","1","1.92"
"10796  :  โรงพยาบาลลำสนธิ","88","7","7.95","215","18","8.37","75","1","1.33","119","4","3.36"
"10797  :  โรงพยาบาลหนองม่วง","33","5","15.15","189","12","6.35","14","1","7.14","6","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","1,222","40","3.27","289","16","5.54","377","6","1.59","593","11","1.85"
"10693  :  โรงพยาบาลอินทร์บุรี","274","26","9.49","207","13","6.28","411","25","6.08","740","44","5.95"
"10798  :  โรงพยาบาลบางระจัน","189","7","3.70","180","8","4.44","182","5","2.75","185","5","2.70"
"10799  :  โรงพยาบาลค่ายบางระจัน","256","17","6.64","134","5","3.73","157","6","3.82","251","11","4.38"
"10800  :  โรงพยาบาลพรหมบุรี","94","4","4.26","339","3","0.88","202","7","3.47","222","24","10.81"
"10801  :  โรงพยาบาลท่าช้าง","21","2","9.52","37","5","13.51","87","4","4.60","70","3","4.29"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","64","8","12.50","65","6","9.23","73","11","15.07","189","31","16.40"
"10802  :  โรงพยาบาลมโนรมย์","295","5","1.69","275","2","0.73","280","9","3.21","314","5","1.59"
"10803  :  โรงพยาบาลวัดสิงห์","22","0","0.00","65","1","1.54","17","1","5.88","222","5","2.25"
"10804  :  โรงพยาบาลสรรพยา","179","14","7.82","175","9","5.14","189","13","6.88","163","18","11.04"
"10805  :  โรงพยาบาลสรรคบุรี","56","3","5.36","352","5","1.42","185","6","3.24","134","6","4.48"
"10806  :  โรงพยาบาลหันคา","536","22","4.10","481","26","5.41","571","33","5.78","117","14","11.97"
"27974  :  โรงพยาบาลหนองมะโมง","63","5","7.94","67","11","16.42","57","8","14.04","59","5","8.47"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","28","3","10.71","27","0","0.00","32","1","3.13","156","7","4.49"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","199","4","2.01","207","1","0.48","140","1","0.71","128","1","0.78"
"10808  :  โรงพยาบาลหนองแค","535","21","3.93","413","11","2.66","129","3","2.33","381","17","4.46"
"10809  :  โรงพยาบาลวิหารแดง","359","26","7.24","161","11","6.83","81","7","8.64","60","10","16.67"
"10810  :  โรงพยาบาลหนองแซง","50","2","4.00","57","1","1.75","58","2","3.45","49","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","378","7","1.85","367","8","2.18","296","12","4.05","250","9","3.60"
"10812  :  โรงพยาบาลดอนพุด","30","2","6.67","27","2","7.41","20","0","0.00","15","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","20","1","5.00","27","0","0.00","21","0","0.00","22","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","140","3","2.14","164","3","1.83","148","6","4.05","156","8","5.13"
"10815  :  โรงพยาบาลมวกเหล็ก","182","8","4.40","145","3","2.07","146","6","4.11","150","8","5.33"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","100","9","9.00","86","8","9.30","90","4","4.44","84","8","9.52"
"11485  :  โรงพยาบาลค่ายอดิศร","2","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","424","28","6.60","431","21","4.87","355","23","6.48","508","36","7.09"
"10817  :  โรงพยาบาลบ้านบึง","278","22","7.91","255","15","5.88","197","15","7.61","829","57","6.88"
"10818  :  โรงพยาบาลหนองใหญ่","314","16","5.10","83","3","3.61","478","16","3.35","615","27","4.39"
"10819  :  โรงพยาบาลบางละมุง","2,266","133","5.87","2,084","78","3.74","2,037","97","4.76","2,151","117","5.44"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","221","15","6.79","84","1","1.19","220","12","5.45","74","7","9.46"
"10821  :  โรงพยาบาลพานทอง","847","36","4.25","702","32","4.56","311","19","6.11","731","39","5.34"
"10822  :  โรงพยาบาลพนัสนิคม","2,317","172","7.42","751","61","8.12","794","65","8.19","246","40","16.26"
"10823  :  โรงพยาบาลแหลมฉบัง","2,395","156","6.51","5,208","285","5.47","4,342","234","5.39","1,740","149","8.56"
"10824  :  โรงพยาบาลเกาะสีชัง","374","6","1.60","27","1","3.70","330","5","1.52","337","3","0.89"
"10825  :  โรงพยาบาลสัตหีบกม10","410","14","3.41","760","45","5.92","539","37","6.86","436","35","8.03"
"10826  :  โรงพยาบาลบ่อทอง","825","33","4.00","121","9","7.44","110","6","5.45","368","8","2.17"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","24","1","4.17","6","0","0.00","17","0","0.00","39","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","101","4","3.96","132","6","4.55","142","10","7.04","135","8","5.93"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","468","15","3.21","227","18","7.93","543","36","6.63"
"28005  :  โรงพยาบาลเมืองพัทยา","1,011","58","5.74","981","54","5.50","949","58","6.11","1,073","90","8.39"
"28006  :  โรงพยาบาลเกาะจันทร์","98","11","11.22","83","3","3.61","78","6","7.69","65","4","6.15"
"10663  :  โรงพยาบาลระยอง","82","10","12.20","85","6","7.06","97","4","4.12","94","6","6.38"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,890","114","6.03","2,618","99","3.78","2,544","119","4.68","2,346","112","4.77"
"10828  :  โรงพยาบาลบ้านฉาง","1,403","135","9.62","1,896","153","8.07","1,057","100","9.46","1,448","129","8.91"
"10829  :  โรงพยาบาลแกลง","1,804","58","3.22","1,637","46","2.81","1,215","39","3.21","635","19","2.99"
"10830  :  โรงพยาบาลวังจันทร์","609","42","6.90","209","11","5.26","347","23","6.63","133","9","6.77"
"10831  :  โรงพยาบาลบ้านค่าย","70","7","10.00","190","28","14.74","84","16","19.05","70","13","18.57"
"10832  :  โรงพยาบาลปลวกแดง","833","71","8.52","895","73","8.16","818","71","8.68","857","81","9.45"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","119","7","5.88","80","2","2.50","120","13","10.83","57","2","3.51"
"23962  :  โรงพยาบาลนิคมพัฒนา","81","5","6.17","75","4","5.33","68","2","2.94","112","3","2.68"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","2,596","208","8.01"
