"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","166","19","11.45","163","16","9.82","25","5","20.00","111","15","13.51"
"12250  :  สถาบันมะเร็งแห่งชาติ","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","4,606","1,926","41.82","4,381","1,909","43.57","2,163","810","37.45","3,149","1,386","44.01"
"10752  :  โรงพยาบาลบางบ่อ","1,982","441","22.25","887","182","20.52","6","2","33.33","3","1","33.33"
"10753  :  โรงพยาบาลบางพลี","4,709","671","14.25","2,859","473","16.54","1,437","234","16.28","1,875","303","16.16"
"10754  :  โรงพยาบาลบางจาก","2,050","292","14.24","1,142","130","11.38","539","69","12.80","1,242","190","15.30"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","1,650","347","21.03","1,546","301","19.47","159","23","14.47","668","42","6.29"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","911","150","16.47","1,439","248","17.23","444","40","9.01","1,033","229","22.17"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","9","1","11.11","16","0","0.00","12","0","0.00","11","1","9.09"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","442","11","2.49","429","14","3.26","29","2","6.90","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","285","123","43.16","344","130","37.79","275","60","21.82","86","13","15.12"
"28785  :  โรงพยาบาลบางเสาธง","679","61","8.98","572","49","8.57","170","4","2.35","143","4","2.80"
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,496","118","7.89","1,596","112","7.02","680","104","15.29","1,119","152","13.58"
"10756  :  โรงพยาบาลบางกรวย","780","144","18.46","715","145","20.28","161","27","16.77","111","9","8.11"
"10757  :  โรงพยาบาลบางใหญ่","1,965","423","21.53","1,346","283","21.03","752","197","26.20","1,013","200","19.74"
"10758  :  โรงพยาบาลบางบัวทอง","1,706","239","14.01","1,413","251","17.76","783","108","13.79","718","128","17.83"
"10759  :  โรงพยาบาลไทรน้อย","1,391","353","25.38","1,438","346","24.06","917","154","16.79","1,167","199","17.05"
"10760  :  โรงพยาบาลปากเกร็ด","1,225","277","22.61","1,125","230","20.44","648","127","19.60","749","166","22.16"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","42","2","4.76","43","3","6.98","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","2,228","240","10.77","1,521","155","10.19","767","50","6.52","645","43","6.67"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","360","68","18.89","326","67","20.55","78","15","19.23","88","14","15.91"
"10687  :  โรงพยาบาลปทุมธานี","2,245","513","22.85","2,317","499","21.54","880","227","25.80","1,328","383","28.84"
"10761  :  โรงพยาบาลคลองหลวง","1,494","350","23.43","1,216","301","24.75","169","10","5.92","155","7","4.52"
"10762  :  โรงพยาบาลธัญบุรี","456","50","10.96","312","62","19.87","270","46","17.04","341","66","19.35"
"10763  :  โรงพยาบาลประชาธิปัตย์","1,414","202","14.29","916","118","12.88","482","46","9.54","476","47","9.87"
"10764  :  โรงพยาบาลหนองเสือ","727","138","18.98","599","103","17.20","403","73","18.11","588","107","18.20"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1,399","150","10.72","1,361","149","10.95","774","94","12.14","934","130","13.92"
"10766  :  โรงพยาบาลลำลูกกา","456","19","4.17","444","19","4.28","366","9","2.46","392","13","3.32"
"10767  :  โรงพยาบาลสามโคก","579","79","13.64","529","111","20.98","146","41","28.08","277","75","27.08"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","1,287","127","9.87","858","76","8.86","263","13","4.94","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","1,640","176","10.73","1,586","169","10.66","700","106","15.14","779","142","18.23"
"10768  :  โรงพยาบาลท่าเรือ","985","291","29.54","741","219","29.55","103","6","5.83","87","8","9.20"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","604","104","17.22","349","43","12.32","140","7","5.00","162","12","7.41"
"10770  :  โรงพยาบาลบางไทร","571","111","19.44","537","134","24.95","340","44","12.94","253","22","8.70"
"10771  :  โรงพยาบาลบางบาล","458","110","24.02","353","113","32.01","184","44","23.91","162","24","14.81"
"10772  :  โรงพยาบาลบางปะอิน","2,078","511","24.59","1,848","372","20.13","1,067","146","13.68","1,581","215","13.60"
"10773  :  โรงพยาบาลบางปะหัน","818","173","21.15","771","152","19.71","298","58","19.46","669","140","20.93"
"10774  :  โรงพยาบาลผักไห่","636","132","20.75","633","147","23.22","240","54","22.50","75","4","5.33"
"10775  :  โรงพยาบาลภาชี","645","190","29.46","586","213","36.35","226","18","7.96","255","14","5.49"
"10776  :  โรงพยาบาลลาดบัวหลวง","665","153","23.01","566","118","20.85","337","55","16.32","464","86","18.53"
"10777  :  โรงพยาบาลวังน้อย","1,511","308","20.38","832","147","17.67","355","21","5.92","439","14","3.19"
"10778  :  โรงพยาบาลบางซ้าย","193","72","37.31","331","67","20.24","208","41","19.71","184","51","27.72"
"10779  :  โรงพยาบาลอุทัย","474","160","33.76","512","177","34.57","91","19","20.88","52","2","3.85"
"10780  :  โรงพยาบาลมหาราช","332","116","34.94","302","94","31.13","91","57","62.64","21","10","47.62"
"10781  :  โรงพยาบาลบ้านแพรก","196","72","36.73","223","88","39.46","93","15","16.13","81","4","4.94"
"10689  :  โรงพยาบาลอ่างทอง","56","2","3.57","60","3","5.00","375","8","2.13","301","7","2.33"
"10782  :  โรงพยาบาลไชโย","337","95","28.19","431","119","27.61","193","45","23.32","178","36","20.22"
"10784  :  โรงพยาบาลป่าโมก","843","145","17.20","559","111","19.86","219","24","10.96","442","28","6.33"
"10785  :  โรงพยาบาลโพธิ์ทอง","662","196","29.61","625","180","28.80","162","5","3.09","203","10","4.93"
"10786  :  โรงพยาบาลแสวงหา","728","286","39.29","640","219","34.22","495","112","22.63","514","162","31.52"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","1,098","321","29.23","1,295","404","31.20","342","34","9.94","217","5","2.30"
"10788  :  โรงพยาบาลสามโก้","323","123","38.08","293","127","43.34","173","44","25.43","209","79","37.80"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","3,058","483","15.79","2,851","408","14.31","1,630","171","10.49","525","33","6.29"
"10691  :  โรงพยาบาลบ้านหมี่","555","429","77.30","394","301","76.40","126","107","84.92","240","150","62.50"
"10789  :  โรงพยาบาลพัฒนานิคม","400","17","4.25","380","24","6.32","333","18","5.41","338","18","5.33"
"10790  :  โรงพยาบาลโคกสำโรง","1,594","395","24.78","1,386","235","16.96","853","144","16.88","873","76","8.71"
"10791  :  โรงพยาบาลชัยบาดาล","1,906","382","20.04","1,874","380","20.28","1,125","166","14.76","777","55","7.08"
"10792  :  โรงพยาบาลท่าวุ้ง","537","137","25.51","543","91","16.76","205","13","6.34","195","10","5.13"
"10793  :  โรงพยาบาลท่าหลวง","755","95","12.58","705","75","10.64","425","12","2.82","495","14","2.83"
"10794  :  โรงพยาบาลสระโบสถ์","514","124","24.12","402","94","23.38","173","19","10.98","268","32","11.94"
"10795  :  โรงพยาบาลโคกเจริญ","657","233","35.46","571","200","35.03","210","24","11.43","310","32","10.32"
"10796  :  โรงพยาบาลลำสนธิ","472","159","33.69","389","136","34.96","241","49","20.33","122","11","9.02"
"10797  :  โรงพยาบาลหนองม่วง","593","99","16.69","582","70","12.03","167","20","11.98","94","5","5.32"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","2,256","440","19.50","1,769","311","17.58","1,111","170","15.30","1,998","285","14.26"
"10693  :  โรงพยาบาลอินทร์บุรี","1,029","180","17.49","649","111","17.10","143","9","6.29","192","8","4.17"
"10798  :  โรงพยาบาลบางระจัน","367","68","18.53","331","51","15.41","174","7","4.02","177","9","5.08"
"10799  :  โรงพยาบาลค่ายบางระจัน","466","100","21.46","388","71","18.30","261","43","16.48","395","65","16.46"
"10800  :  โรงพยาบาลพรหมบุรี","319","42","13.17","289","33","11.42","225","4","1.78","249","2","0.80"
"10801  :  โรงพยาบาลท่าช้าง","283","74","26.15","205","48","23.41","57","5","8.77","57","4","7.02"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","2,478","392","15.82","2,400","375","15.63","1,335","186","13.93","1,552","224","14.43"
"10802  :  โรงพยาบาลมโนรมย์","671","172","25.63","680","142","20.88","298","12","4.03","376","7","1.86"
"10803  :  โรงพยาบาลวัดสิงห์","221","7","3.17","186","7","3.76","194","8","4.12","176","2","1.14"
"10804  :  โรงพยาบาลสรรพยา","410","98","23.90","163","9","5.52","289","43","14.88","154","1","0.65"
"10805  :  โรงพยาบาลสรรคบุรี","778","253","32.52","608","185","30.43","478","107","22.38","678","136","20.06"
"10806  :  โรงพยาบาลหันคา","1,058","182","17.20","1,082","168","15.53","616","92","14.94","885","149","16.84"
"27974  :  โรงพยาบาลหนองมะโมง","439","50","11.39","444","51","11.49","24","0","0.00","53","5","9.43"
"27975  :  โรงพยาบาลเนินขาม","151","19","12.58","173","36","20.81","48","8","16.67","85","18","21.18"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","214","12","5.61","215","19","8.84","202","16","7.92"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","453","53","11.70","1,072","166","15.49","518","73","14.09","953","104","10.91"
"10808  :  โรงพยาบาลหนองแค","908","233","25.66","952","221","23.21","430","94","21.86","999","153","15.32"
"10809  :  โรงพยาบาลวิหารแดง","452","23","5.09","208","17","8.17","399","18","4.51","441","22","4.99"
"10810  :  โรงพยาบาลหนองแซง","416","87","20.91","447","67","14.99","238","46","19.33","285","39","13.68"
"10811  :  โรงพยาบาลบ้านหมอ","868","126","14.52","676","148","21.89","583","62","10.63","692","96","13.87"
"10812  :  โรงพยาบาลดอนพุด","271","41","15.13","272","34","12.50","147","21","14.29","194","36","18.56"
"10813  :  โรงพยาบาลหนองโดน","393","71","18.07","387","73","18.86","230","37","16.09","271","48","17.71"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","561","128","22.82","468","90","19.23","293","47","16.04","486","78","16.05"
"10815  :  โรงพยาบาลมวกเหล็ก","1,039","248","23.87","1,022","229","22.41","808","153","18.94","1,073","169","15.75"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","857","171","19.95","433","98","22.63","167","22","13.17","556","28","5.04"
"11485  :  โรงพยาบาลค่ายอดิศร","38","9","23.68","24","4","16.67","12","2","16.67","5","2","40.00"
"10662  :  โรงพยาบาลชลบุรี","416","90","21.63","401","102","25.44","217","48","22.12","274","71","25.91"
"10817  :  โรงพยาบาลบ้านบึง","2,806","577","20.56","3,105","595","19.16","1,643","368","22.40","2,055","362","17.62"
"10818  :  โรงพยาบาลหนองใหญ่","724","143","19.75","574","156","27.18","600","81","13.50","595","64","10.76"
"10819  :  โรงพยาบาลบางละมุง","5,943","1,751","29.46","4,664","1,428","30.62","1,874","371","19.80","1,661","320","19.27"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","449","137","30.51","402","152","37.81","106","6","5.66","166","9","5.42"
"10821  :  โรงพยาบาลพานทอง","2,247","523","23.28","1,916","488","25.47","1,267","228","18.00","1,456","370","25.41"
"10822  :  โรงพยาบาลพนัสนิคม","3,043","494","16.23","3,111","513","16.49","2,361","352","14.91","805","73","9.07"
"10823  :  โรงพยาบาลแหลมฉบัง","4,860","720","14.81","3,364","646","19.20","1,109","73","6.58","3,644","151","4.14"
"10824  :  โรงพยาบาลเกาะสีชัง","223","66","29.60","244","63","25.82","170","16","9.41","185","19","10.27"
"10825  :  โรงพยาบาลสัตหีบกม10","565","75","13.27","690","77","11.16","421","50","11.88","527","56","10.63"
"10826  :  โรงพยาบาลบ่อทอง","1,310","521","39.77","1,031","452","43.84","472","31","6.57","292","14","4.79"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","117","29","24.79","88","22","25.00","77","14","18.18","117","26","22.22"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","98","21","21.43","38","10","26.32","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","1,177","67","5.69","1,028","77","7.49","556","45","8.09","975","68","6.97"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1,573","142","9.03","1,130","79","6.99","624","34","5.45","675","25","3.70"
"28005  :  โรงพยาบาลเมืองพัทยา","189","12","6.35","177","15","8.47","535","31","5.79","751","33","4.39"
"28006  :  โรงพยาบาลเกาะจันทร์","769","246","31.99","897","263","29.32","180","17","9.44","136","13","9.56"
"10663  :  โรงพยาบาลระยอง","1,721","169","9.82","1,668","174","10.43","1,050","147","14.00","1,231","132","10.72"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","5,240","736","14.05","3,435","612","17.82","3,122","671","21.49","2,778","593","21.35"
"10828  :  โรงพยาบาลบ้านฉาง","539","36","6.68","354","20","5.65","327","15","4.59","329","31","9.42"
"10829  :  โรงพยาบาลแกลง","875","63","7.20","920","80","8.70","782","93","11.89","802","81","10.10"
"10830  :  โรงพยาบาลวังจันทร์","941","161","17.11","791","131","16.56","409","8","1.96","304","15","4.93"
"10831  :  โรงพยาบาลบ้านค่าย","1,683","354","21.03","1,878","421","22.42","222","8","3.60","217","6","2.76"
"10832  :  โรงพยาบาลปลวกแดง","2,038","130","6.38","898","74","8.24","860","71","8.26","1,801","162","9.00"
