"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","1","0","0.00","1","1","100.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","4,258","726","17.05","4,667","854","18.30","4,154","749","18.03","5,341","977","18.29"
"10752  :  โรงพยาบาลบางบ่อ","1,772","343","19.36","2,040","406","19.90","1,730","327","18.90","2,140","437","20.42"
"10753  :  โรงพยาบาลบางพลี","2,836","481","16.96","3,750","588","15.68","2,681","404","15.07","3,570","550","15.41"
"10754  :  โรงพยาบาลบางจาก","1,812","264","14.57","1,974","288","14.59","1,660","234","14.10","2,143","338","15.77"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","1,478","243","16.44","1,490","268","17.99","1,420","222","15.63","1,842","277","15.04"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","579","48","8.29","846","86","10.17","684","71","10.38","914","103","11.27"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","46","0","0.00","37","0","0.00","29","0","0.00","12","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","608","87","14.31","566","78","13.78","544","84","15.44","443","68","15.35"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","236","55","23.31","333","75","22.52","264","60","22.73","303","82","27.06"
"28785  :  โรงพยาบาลบางเสาธง","606","105","17.33","661","99","14.98","562","92","16.37","791","99","12.52"
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,264","89","7.04","2,115","141","6.67","1,468","95","6.47","2,005","160","7.98"
"10756  :  โรงพยาบาลบางกรวย","851","160","18.80","829","134","16.16","702","122","17.38","884","159","17.99"
"10757  :  โรงพยาบาลบางใหญ่","1,640","282","17.20","1,603","327","20.40","1,304","278","21.32","1,910","388","20.31"
"10758  :  โรงพยาบาลบางบัวทอง","1,566","204","13.03","1,537","214","13.92","1,746","229","13.12","1,762","252","14.30"
"10759  :  โรงพยาบาลไทรน้อย","1,378","282","20.46","1,432","293","20.46","1,257","223","17.74","1,636","302","18.46"
"10760  :  โรงพยาบาลปากเกร็ด","1,419","248","17.48","1,367","239","17.48","1,192","201","16.86","1,360","258","18.97"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","33","11","33.33","38","13","34.21","44","13","29.55","46","12","26.09"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1,509","121","8.02","2,335","216","9.25","2,149","195","9.07","2,566","258","10.05"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","390","72","18.46","429","87","20.28","341","68","19.94","437","70","16.02"
"10687  :  โรงพยาบาลปทุมธานี","2,082","491","23.58","2,306","525","22.77","1,933","507","26.23","2,651","607","22.90"
"10761  :  โรงพยาบาลคลองหลวง","1,400","258","18.43","1,524","280","18.37","1,254","205","16.35","1,663","289","17.38"
"10762  :  โรงพยาบาลธัญบุรี","664","56","8.43","505","99","19.60","569","63","11.07","452","47","10.40"
"10763  :  โรงพยาบาลประชาธิปัตย์","979","174","17.77","1,381","249","18.03","808","145","17.95","1,026","176","17.15"
"10764  :  โรงพยาบาลหนองเสือ","860","140","16.28","775","117","15.10","675","107","15.85","802","142","17.71"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1,198","183","15.28","1,226","151","12.32","1,190","135","11.34","1,347","158","11.73"
"10766  :  โรงพยาบาลลำลูกกา","514","37","7.20","488","29","5.94","1,375","144","10.47","492","30","6.10"
"10767  :  โรงพยาบาลสามโคก","550","98","17.82","584","101","17.29","529","76","14.37","646","95","14.71"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","1,127","45","3.99","1,194","56","4.69","1,192","38","3.19","1,204","57","4.73"
"10688  :  โรงพยาบาลเสนา","1,302","281","21.58","1,951","385","19.73","1,605","340","21.18","1,918","339","17.67"
"10768  :  โรงพยาบาลท่าเรือ","1,063","312","29.35","1,128","317","28.10","869","207","23.82","980","218","22.24"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","451","97","21.51","490","104","21.22","480","83","17.29","613","111","18.11"
"10770  :  โรงพยาบาลบางไทร","556","111","19.96","604","141","23.34","544","110","20.22","591","128","21.66"
"10771  :  โรงพยาบาลบางบาล","381","96","25.20","385","102","26.49","321","85","26.48","425","127","29.88"
"10772  :  โรงพยาบาลบางปะอิน","2,075","321","15.47","2,281","474","20.78","2,065","454","21.99","2,433","516","21.21"
"10773  :  โรงพยาบาลบางปะหัน","788","213","27.03","799","169","21.15","771","149","19.33","768","204","26.56"
"10774  :  โรงพยาบาลผักไห่","399","110","27.57","459","116","25.27","355","95","26.76","467","133","28.48"
"10775  :  โรงพยาบาลภาชี","170","12","7.06","286","38","13.29","399","103","25.81","679","179","26.36"
"10776  :  โรงพยาบาลลาดบัวหลวง","755","135","17.88","771","154","19.97","631","125","19.81","617","114","18.48"
"10777  :  โรงพยาบาลวังน้อย","1,311","262","19.98","1,399","318","22.73","1,246","233","18.70","1,412","319","22.59"
"10778  :  โรงพยาบาลบางซ้าย","306","81","26.47","310","77","24.84","201","56","27.86","243","69","28.40"
"10779  :  โรงพยาบาลอุทัย","394","119","30.20","440","130","29.55","219","56","25.57","410","112","27.32"
"10780  :  โรงพยาบาลมหาราช","385","114","29.61","387","99","25.58","338","116","34.32","374","121","32.35"
"10781  :  โรงพยาบาลบ้านแพรก","235","64","27.23","259","84","32.43","219","66","30.14","246","80","32.52"
"10689  :  โรงพยาบาลอ่างทอง","79","4","5.06","76","4","5.26","73","2","2.74","74","4","5.41"
"10782  :  โรงพยาบาลไชโย","292","60","20.55","340","75","22.06","284","70","24.65","285","59","20.70"
"10784  :  โรงพยาบาลป่าโมก","847","195","23.02","725","147","20.28","766","146","19.06","657","138","21.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","706","184","26.06","699","207","29.61","617","156","25.28","643","199","30.95"
"10786  :  โรงพยาบาลแสวงหา","725","182","25.10","705","193","27.38","728","191","26.24","748","201","26.87"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","420","46","10.95","257","23","8.95","145","13","8.97","134","9","6.72"
"10788  :  โรงพยาบาลสามโก้","150","13","8.67","117","6","5.13","106","13","12.26","326","114","34.97"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","3,682","674","18.31","3,062","549","17.93","2,688","450","16.74","3,264","635","19.45"
"10691  :  โรงพยาบาลบ้านหมี่","120","15","12.50","120","17","14.17","104","14","13.46","156","74","47.44"
"10789  :  โรงพยาบาลพัฒนานิคม","451","18","3.99","445","20","4.49","450","13","2.89","448","20","4.46"
"10790  :  โรงพยาบาลโคกสำโรง","224","16","7.14","834","69","8.27","1,149","166","14.45","1,846","284","15.38"
"10791  :  โรงพยาบาลชัยบาดาล","1,920","298","15.52","1,936","287","14.82","1,772","248","14.00","2,131","332","15.58"
"10792  :  โรงพยาบาลท่าวุ้ง","547","111","20.29","654","133","20.34","625","127","20.32","686","133","19.39"
"10793  :  โรงพยาบาลท่าหลวง","859","114","13.27","853","112","13.13","678","84","12.39","890","108","12.13"
"10794  :  โรงพยาบาลสระโบสถ์","40","3","7.50","20","2","10.00","33","5","15.15","14","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","620","145","23.39","644","181","28.11","606","161","26.57","669","182","27.20"
"10796  :  โรงพยาบาลลำสนธิ","396","79","19.95","416","71","17.07","447","78","17.45","513","98","19.10"
"10797  :  โรงพยาบาลหนองม่วง","590","84","14.24","674","127","18.84","538","89","16.54","740","88","11.89"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","1,821","338","18.56","2,229","371","16.64","2,061","358","17.37","2,010","323","16.07"
"10693  :  โรงพยาบาลอินทร์บุรี","765","134","17.52","766","152","19.84","677","137","20.24","714","163","22.83"
"10798  :  โรงพยาบาลบางระจัน","359","62","17.27","348","72","20.69","327","62","18.96","339","69","20.35"
"10799  :  โรงพยาบาลค่ายบางระจัน","229","28","12.23","85","9","10.59","230","25","10.87","75","13","17.33"
"10800  :  โรงพยาบาลพรหมบุรี","378","46","12.17","316","58","18.35","241","78","32.37","267","89","33.33"
"10801  :  โรงพยาบาลท่าช้าง","25","6","24.00","31","2","6.45","5","0","0.00","39","1","2.56"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","2,215","238","10.74","2,390","336","14.06","2,358","295","12.51","2,457","378","15.38"
"10802  :  โรงพยาบาลมโนรมย์","663","113","17.04","704","135","19.18","666","120","18.02","754","144","19.10"
"10803  :  โรงพยาบาลวัดสิงห์","158","21","13.29","102","12","11.76","250","23","9.20","89","6","6.74"
"10804  :  โรงพยาบาลสรรพยา","404","106","26.24","448","124","27.68","378","90","23.81","473","119","25.16"
"10805  :  โรงพยาบาลสรรคบุรี","572","137","23.95","858","199","23.19","595","131","22.02","1,043","216","20.71"
"10806  :  โรงพยาบาลหันคา","1,068","184","17.23","1,116","180","16.13","1,053","142","13.49","1,109","164","14.79"
"27974  :  โรงพยาบาลหนองมะโมง","371","43","11.59","438","57","13.01","444","73","16.44","509","92","18.07"
"27975  :  โรงพยาบาลเนินขาม","127","29","22.83","199","30","15.08","131","21","16.03","241","44","18.26"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","1,658","423","25.51","1,226","192","15.66","1,029","260","25.27","1,026","160","15.59"
"10808  :  โรงพยาบาลหนองแค","885","228","25.76","974","252","25.87","791","163","20.61","1,009","247","24.48"
"10809  :  โรงพยาบาลวิหารแดง","523","35","6.69","479","38","7.93","285","25","8.77","260","18","6.92"
"10810  :  โรงพยาบาลหนองแซง","374","90","24.06","384","113","29.43","447","84","18.79","375","78","20.80"
"10811  :  โรงพยาบาลบ้านหมอ","610","156","25.57","689","165","23.95","528","124","23.48","724","152","20.99"
"10812  :  โรงพยาบาลดอนพุด","261","54","20.69","177","20","11.30","249","52","20.88","258","28","10.85"
"10813  :  โรงพยาบาลหนองโดน","368","60","16.30","370","77","20.81","271","53","19.56","329","90","27.36"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","534","132","24.72","628","116","18.47","581","129","22.20","716","154","21.51"
"10815  :  โรงพยาบาลมวกเหล็ก","1,161","255","21.96","1,427","252","17.66","1,014","218","21.50","1,121","210","18.73"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","870","143","16.44","527","101","19.17","496","104","20.97","913","175","19.17"
"11485  :  โรงพยาบาลค่ายอดิศร","47","10","21.28","48","16","33.33","45","13","28.89","47","12","25.53"
"10662  :  โรงพยาบาลชลบุรี","448","43","9.60","453","48","10.60","390","53","13.59","492","50","10.16"
"10817  :  โรงพยาบาลบ้านบึง","2,582","377","14.60","3,302","556","16.84","2,634","403","15.30","3,268","589","18.02"
"10818  :  โรงพยาบาลหนองใหญ่","717","92","12.83","667","70","10.49","671","90","13.41","565","88","15.58"
"10819  :  โรงพยาบาลบางละมุง","5,189","1,040","20.04","5,461","1,189","21.77","5,380","1,149","21.36","6,021","1,271","21.11"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","449","109","24.28","428","103","24.07","439","121","27.56","426","118","27.70"
"10821  :  โรงพยาบาลพานทอง","2,033","353","17.36","2,041","400","19.60","1,820","342","18.79","2,429","520","21.41"
"10822  :  โรงพยาบาลพนัสนิคม","2,733","337","12.33","3,369","401","11.90","2,947","392","13.30","3,234","460","14.22"
"10823  :  โรงพยาบาลแหลมฉบัง","5,472","610","11.15","4,490","519","11.56","3,643","452","12.41","5,544","584","10.53"
"10824  :  โรงพยาบาลเกาะสีชัง","273","49","17.95","250","68","27.20","229","56","24.45","226","69","30.53"
"10825  :  โรงพยาบาลสัตหีบกม10","1,095","139","12.69","743","79","10.63","316","25","7.91","205","14","6.83"
"10826  :  โรงพยาบาลบ่อทอง","1,161","323","27.82","1,100","333","30.27","1,051","309","29.40","1,311","366","27.92"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","115","16","13.91","151","21","13.91","102","20","19.61","137","22","16.06"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","26","10","38.46","32","9","28.13","11","1","9.09","30","6","20.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","1,259","108","8.58","1,154","71","6.15","1,179","46","3.90","1,231","71","5.77"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1,409","151","10.72","1,577","182","11.54","1,432","135","9.43","1,636","168","10.27"
"28005  :  โรงพยาบาลเมืองพัทยา","825","59","7.15","757","62","8.19","722","70","9.70","825","70","8.48"
"28006  :  โรงพยาบาลเกาะจันทร์","785","187","23.82","962","253","26.30","820","179","21.83","914","187","20.46"
"10663  :  โรงพยาบาลระยอง","385","35","9.09","2,041","144","7.06","1,593","123","7.72","1,935","143","7.39"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","5,181","614","11.85","4,199","605","14.41","4,599","620","13.48","4,435","614","13.84"
"10828  :  โรงพยาบาลบ้านฉาง","371","29","7.82","281","12","4.27","278","16","5.76","430","28","6.51"
"10829  :  โรงพยาบาลแกลง","794","45","5.67","681","37","5.43","766","48","6.27","753","50","6.64"
"10830  :  โรงพยาบาลวังจันทร์","988","164","16.60","866","137","15.82","856","114","13.32","877","126","14.37"
"10831  :  โรงพยาบาลบ้านค่าย","2,064","230","11.14","1,909","266","13.93","1,770","204","11.53","1,533","266","17.35"
