"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","446","7","1.57","298","10","3.36","263","3","1.14","271","7","2.58"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","1","0","0.00","3","1","33.33","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","586","28","4.78","383","27","7.05","375","11","2.93","402","17","4.23"
"10754  :  โรงพยาบาลบางจาก","35","1","2.86","28","1","3.57","36","0","0.00","31","1","3.23"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","247","21","8.50","69","5","7.25","516","73","14.15","446","41","9.19"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","114","9","7.89","2","0","0.00","50","7","14.00","425","22","5.18"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","129","18","13.95","101","12","11.88","141","12","8.51","246","18","7.32"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","286","15","5.24","71","2","2.82","150","3","2.00","138","4","2.90"
"10757  :  โรงพยาบาลบางใหญ่","206","29","14.08","259","38","14.67","310","49","15.81","205","34","16.59"
"10758  :  โรงพยาบาลบางบัวทอง","1,633","27","1.65","1,233","22","1.78","3,514","19","0.54","352","6","1.70"
"10759  :  โรงพยาบาลไทรน้อย","254","20","7.87","280","18","6.43","286","22","7.69","273","19","6.96"
"10760  :  โรงพยาบาลปากเกร็ด","280","18","6.43","238","10","4.20","158","14","8.86","207","13","6.28"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","526","18","3.42","664","29","4.37","424","19","4.48","63","4","6.35"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","140","13","9.29","342","35","10.23","186","13","6.99","148","15","10.14"
"10761  :  โรงพยาบาลคลองหลวง","228","10","4.39","205","4","1.95","279","11","3.94","270","9","3.33"
"10762  :  โรงพยาบาลธัญบุรี","259","28","10.81","556","22","3.96","154","16","10.39","708","26","3.67"
"10763  :  โรงพยาบาลประชาธิปัตย์","438","61","13.93","474","147","31.01","391","91","23.27","189","30","15.87"
"10764  :  โรงพยาบาลหนองเสือ","23","2","8.70","54","3","5.56","46","7","15.22","183","8","4.37"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","377","18","4.77","359","22","6.13","348","13","3.74","80","2","2.50"
"10766  :  โรงพยาบาลลำลูกกา","121","1","0.83","135","4","2.96","189","5","2.65","114","2","1.75"
"10767  :  โรงพยาบาลสามโคก","121","10","8.26","80","3","3.75","75","6","8.00","210","9","4.29"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","759","47","6.19","845","54","6.39","714","67","9.38","520","21","4.04"
"10688  :  โรงพยาบาลเสนา","305","11","3.61","282","7","2.48","271","6","2.21","279","5","1.79"
"10768  :  โรงพยาบาลท่าเรือ","126","3","2.38","103","7","6.80","69","5","7.25","98","2","2.04"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","27","0","0.00","20","0","0.00","18","0","0.00","10","0","0.00"
"10770  :  โรงพยาบาลบางไทร","285","44","15.44","314","37","11.78","199","32","16.08","213","41","19.25"
"10771  :  โรงพยาบาลบางบาล","145","23","15.86","138","14","10.14","183","19","10.38","176","15","8.52"
"10772  :  โรงพยาบาลบางปะอิน","259","22","8.49","217","17","7.83","201","15","7.46","237","18","7.59"
"10773  :  โรงพยาบาลบางปะหัน","175","19","10.86","59","0","0.00","49","7","14.29","35","3","8.57"
"10774  :  โรงพยาบาลผักไห่","55","4","7.27","46","4","8.70","73","4","5.48","54","3","5.56"
"10775  :  โรงพยาบาลภาชี","133","6","4.51","166","9","5.42","62","1","1.61","269","9","3.35"
"10776  :  โรงพยาบาลลาดบัวหลวง","335","10","2.99","149","6","4.03","200","9","4.50","244","7","2.87"
"10777  :  โรงพยาบาลวังน้อย","164","10","6.10","167","14","8.38","117","7","5.98","156","6","3.85"
"10778  :  โรงพยาบาลบางซ้าย","27","1","3.70","77","0","0.00","12","1","8.33","52","2","3.85"
"10779  :  โรงพยาบาลอุทัย","42","3","7.14","63","3","4.76","31","1","3.23","49","1","2.04"
"10780  :  โรงพยาบาลมหาราช","10","0","0.00","12","0","0.00","99","1","1.01","136","8","5.88"
"10781  :  โรงพยาบาลบ้านแพรก","90","3","3.33","89","6","6.74","87","12","13.79","89","4","4.49"
"10689  :  โรงพยาบาลอ่างทอง","130","6","4.62","130","8","6.15","79","8","10.13","110","6","5.45"
"10782  :  โรงพยาบาลไชโย","28","3","10.71","32","1","3.13","88","3","3.41","38","2","5.26"
"10784  :  โรงพยาบาลป่าโมก","146","7","4.79","122","11","9.02","41","2","4.88","92","11","11.96"
"10785  :  โรงพยาบาลโพธิ์ทอง","313","17","5.43","245","6","2.45","294","7","2.38","185","3","1.62"
"10786  :  โรงพยาบาลแสวงหา","350","45","12.86","102","14","13.73","169","18","10.65","346","22","6.36"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","221","27","12.22","113","5","4.42","81","2","2.47","127","7","5.51"
"10788  :  โรงพยาบาลสามโก้","64","4","6.25","49","1","2.04","50","1","2.00","38","2","5.26"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","594","37","6.23","572","19","3.32","576","30","5.21","601","33","5.49"
"10691  :  โรงพยาบาลบ้านหมี่","251","27","10.76","233","12","5.15","179","14","7.82","442","23","5.20"
"10789  :  โรงพยาบาลพัฒนานิคม","1,041","151","14.51","971","108","11.12","888","52","5.86","885","80","9.04"
"10790  :  โรงพยาบาลโคกสำโรง","149","7","4.70","213","13","6.10","224","14","6.25","206","10","4.85"
"10791  :  โรงพยาบาลชัยบาดาล","415","19","4.58","361","14","3.88","343","15","4.37","365","19","5.21"
"10792  :  โรงพยาบาลท่าวุ้ง","53","6","11.32","76","8","10.53","4","0","0.00","53","13","24.53"
"10793  :  โรงพยาบาลท่าหลวง","613","25","4.08","493","5","1.01","457","10","2.19","465","8","1.72"
"10794  :  โรงพยาบาลสระโบสถ์","69","2","2.90","79","1","1.27","51","4","7.84","63","2","3.17"
"10795  :  โรงพยาบาลโคกเจริญ","214","16","7.48","283","24","8.48","158","13","8.23","44","6","13.64"
"10796  :  โรงพยาบาลลำสนธิ","176","13","7.39","136","9","6.62","28","1","3.57","37","2","5.41"
"10797  :  โรงพยาบาลหนองม่วง","17","0","0.00","99","4","4.04","6","0","0.00","97","8","8.25"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","977","17","1.74","458","13","2.84","1,259","42","3.34","774","37","4.78"
"10693  :  โรงพยาบาลอินทร์บุรี","205","16","7.80","129","10","7.75","100","1","1.00","288","11","3.82"
"10798  :  โรงพยาบาลบางระจัน","200","0","0.00","196","2","1.02","210","3","1.43","207","2","0.97"
"10799  :  โรงพยาบาลค่ายบางระจัน","255","11","4.31","108","6","5.56","280","10","3.57","57","3","5.26"
"10800  :  โรงพยาบาลพรหมบุรี","10","5","50.00","34","5","14.71","23","3","13.04","85","7","8.24"
"10801  :  โรงพยาบาลท่าช้าง","4","0","0.00","3","1","33.33","21","3","14.29","27","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","227","5","2.20","202","5","2.48","207","6","2.90","203","17","8.37"
"10802  :  โรงพยาบาลมโนรมย์","338","7","2.07","228","10","4.39","262","5","1.91","358","9","2.51"
"10803  :  โรงพยาบาลวัดสิงห์","40","6","15.00","43","9","20.93","39","7","17.95","45","2","4.44"
"10804  :  โรงพยาบาลสรรพยา","154","27","17.53","68","12","17.65","180","16","8.89","185","10","5.41"
"10805  :  โรงพยาบาลสรรคบุรี","305","7","2.30","65","5","7.69","15","0","0.00","51","6","11.76"
"10806  :  โรงพยาบาลหันคา","381","13","3.41","283","16","5.65","454","44","9.69","308","12","3.90"
"27974  :  โรงพยาบาลหนองมะโมง","10","0","0.00","47","2","4.26","50","2","4.00","78","4","5.13"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","236","9","3.81","46","3","6.52","81","4","4.94","22","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","302","26","8.61","271","30","11.07","110","12","10.91","345","14","4.06"
"10808  :  โรงพยาบาลหนองแค","415","27","6.51","539","17","3.15","524","24","4.58","289","8","2.77"
"10809  :  โรงพยาบาลวิหารแดง","391","12","3.07","358","13","3.63","330","18","5.45","320","22","6.88"
"10810  :  โรงพยาบาลหนองแซง","64","6","9.38","52","5","9.62","26","2","7.69","55","5","9.09"
"10811  :  โรงพยาบาลบ้านหมอ","441","38","8.62","387","14","3.62","93","0","0.00","603","26","4.31"
"10812  :  โรงพยาบาลดอนพุด","32","0","0.00","35","1","2.86","38","1","2.63","28","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","24","0","0.00","20","0","0.00","24","1","4.17","26","1","3.85"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","176","6","3.41","197","10","5.08","166","5","3.01","356","19","5.34"
"10815  :  โรงพยาบาลมวกเหล็ก","199","38","19.10","185","27","14.59","126","19","15.08","171","27","15.79"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","419","31","7.40","111","10","9.01","48","5","10.42","339","17","5.01"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","2","1","50.00"
"10662  :  โรงพยาบาลชลบุรี","216","30","13.89","246","34","13.82","245","30","12.24","437","66","15.10"
"10817  :  โรงพยาบาลบ้านบึง","335","26","7.76","433","37","8.55","486","76","15.64","280","22","7.86"
"10818  :  โรงพยาบาลหนองใหญ่","634","162","25.55","561","129","22.99","669","92","13.75","105","15","14.29"
"10819  :  โรงพยาบาลบางละมุง","489","18","3.68","1,198","55","4.59","1,420","96","6.76","2,123","148","6.97"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","177","8","4.52","160","11","6.88","104","4","3.85","211","19","9.00"
"10821  :  โรงพยาบาลพานทอง","881","71","8.06","881","88","9.99","594","59","9.93","695","32","4.60"
"10822  :  โรงพยาบาลพนัสนิคม","299","8","2.68","258","5","1.94","181","11","6.08","1,867","153","8.19"
"10823  :  โรงพยาบาลแหลมฉบัง","757","53","7.00","1,333","99","7.43","1,342","73","5.44","469","41","8.74"
"10824  :  โรงพยาบาลเกาะสีชัง","261","29","11.11","252","38","15.08","349","30","8.60","225","15","6.67"
"10825  :  โรงพยาบาลสัตหีบกม10","3,036","271","8.93","1,045","45","4.31","2,180","159","7.29","1,156","133","11.51"
"10826  :  โรงพยาบาลบ่อทอง","475","108","22.74","454","105","23.13","647","93","14.37","201","21","10.45"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","3","0","0.00","77","0","0.00","31","2","6.45","1","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","115","4","3.48","124","8","6.45","148","9","6.08","141","8","5.67"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","340","18","5.29","244","2","0.82","276","9","3.26","421","19","4.51"
"28005  :  โรงพยาบาลเมืองพัทยา","1,037","78","7.52","1,108","78","7.04","1,079","66","6.12","408","26","6.37"
"28006  :  โรงพยาบาลเกาะจันทร์","79","4","5.06","87","6","6.90","100","2","2.00","105","6","5.71"
"10663  :  โรงพยาบาลระยอง","91","44","48.35","97","45","46.39","94","39","41.49","96","41","42.71"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,528","118","7.72","2,362","135","5.72","1,904","97","5.09","871","38","4.36"
"10828  :  โรงพยาบาลบ้านฉาง","466","16","3.43","769","19","2.47","480","22","4.58","179","10","5.59"
"10829  :  โรงพยาบาลแกลง","1,832","304","16.59","1,819","324","17.81","1,391","261","18.76","1,931","330","17.09"
"10830  :  โรงพยาบาลวังจันทร์","170","16","9.41","115","3","2.61","65","3","4.62","331","37","11.18"
"10831  :  โรงพยาบาลบ้านค่าย","89","6","6.74","78","4","5.13","61","1","1.64","123","1","0.81"
"10832  :  โรงพยาบาลปลวกแดง","1,226","149","12.15","1,267","173","13.65","1,204","195","16.20","1,394","170","12.20"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","63","6","9.52","55","7","12.73","113","10","8.85","87","4","4.60"
"23962  :  โรงพยาบาลนิคมพัฒนา","139","11","7.91","37","5","13.51","44","4","9.09","59","10","16.95"
"10664  :  โรงพยาบาลพระปกเกล้า","35","0","0.00","140","8","5.71","76","6","7.89","100","8","8.00"
