"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","77","9","11.69","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","55","2","3.64","66","5","7.58","56","7","12.50","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","2,484","344","13.85","3,608","471","13.05","1,631","205","12.57","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","802","160","19.95","1,352","272","20.12","553","125","22.60","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","1,372","173","12.61","2,068","284","13.73","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","872","127","14.56","1,120","191","17.05","480","65","13.54","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","711","132","18.57","905","232","25.64","631","188","29.79","0","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","178","31","17.42","221","56","25.34","110","22","20.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","5","1","20.00","8","1","12.50","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","191","6","3.14","475","32","6.74","276","7","2.54","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","229","83","36.24","201","69","34.33","127","51","40.16","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","307","38","12.38","600","74","12.33","369","50","13.55","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","660","103","15.61","734","123","16.76","227","37","16.30","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","186","31","16.67","340","74","21.76","215","41","19.07","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","643","114","17.73","949","180","18.97","658","114","17.33","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","415","51","12.29","757","141","18.63","549","93","16.94","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","502","127","25.30","924","213","23.05","737","141","19.13","0","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","845","147","17.40","1,092","208","19.05","534","88","16.48","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","10","0","0.00","8","2","25.00","12","1","8.33","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","16","0","0.00","19","1","5.26","13","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1,796","221","12.31","2,011","267","13.28","811","112","13.81","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","47","6","12.77","36","7","19.44","57","7","12.28","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","808","163","20.17","1,088","276","25.37","449","124","27.62","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","666","101","15.17","1,699","267","15.72","1,353","209","15.45","0","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","221","57","25.79","0","0","0.00","51","8","15.69","0","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","281","58","20.64","595","125","21.01","509","72","14.15","0","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","285","43","15.09","563","73","12.97","408","59","14.46","0","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","469","90","19.19","934","157","16.81","507","54","10.65","0","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","884","110","12.44","1,644","200","12.17","1,076","153","14.22","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","263","27","10.27","935","92","9.84","334","53","15.87","0","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","680","62","9.12","866","55","6.35","241","10","4.15","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","658","128","19.45","817","184","22.52","594","135","22.73","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","454","107","23.57","581","130","22.38","275","59","21.45","0","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","268","42","15.67","340","63","18.53","100","12","12.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","279","30","10.75","494","61","12.35","498","67","13.45","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","132","17","12.88","247","25","10.12","124","20","16.13","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","931","148","15.90","1,157","255","22.04","835","210","25.15","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","284","55","19.37","429","85","19.81","518","95","18.34","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","209","45","21.53","320","63","19.69","296","66","22.30","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","160","35","21.88","231","47","20.35","123","29","23.58","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","358","52","14.53","544","92","16.91","368","70","19.02","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","569","104","18.28","976","196","20.08","449","105","23.39","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","112","24","21.43","182","26","14.29","74","12","16.22","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","244","39","15.98","466","97","20.82","557","78","14.00","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","71","15","21.13","163","38","23.31","95","14","14.74","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","123","23","18.70","134","30","22.39","98","18","18.37","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","203","7","3.45","209","4","1.91","164","8","4.88","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","105","14","13.33","251","33","13.15","245","28","11.43","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","412","77","18.69","701","94","13.41","380","55","14.47","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","246","56","22.76","388","76","19.59","478","81","16.95","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","280","88","31.43","443","109","24.60","539","93","17.25","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","422","73","17.30","773","152","19.66","662","114","17.22","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","105","27","25.71","145","30","20.69","149","30","20.13","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","1,859","277","14.90","2,259","370","16.38","1,757","259","14.74","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","223","40","17.94","428","72","16.82","335","37","11.04","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","207","13","6.28","246","6","2.44","161","6","3.73","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","973","137","14.08","1,284","230","17.91","805","154","19.13","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","1,132","129","11.40","1,306","161","12.33","1,056","110","10.42","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","464","74","15.95","816","161","19.73","408","58","14.22","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","503","27","5.37","599","61","10.18","360","75","20.83","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","239","45","18.83","302","53","17.55","177","26","14.69","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","408","90","22.06","554","135","24.37","432","105","24.31","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","196","43","21.94","389","69","17.74","469","69","14.71","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","272","54","19.85","510","100","19.61","413","85","20.58","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","2,183","243","11.13","1,337","238","17.80","1,158","185","15.98","0","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","608","93","15.30","966","178","18.43","822","152","18.49","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","254","31","12.20","359","48","13.37","301","48","15.95","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","261","31","11.88","215","17","7.91","322","33","10.25","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","233","27","11.59","276","42","15.22","159","26","16.35","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","160","28","17.50","230","30","13.04","154","43","27.92","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","1,336","111","8.31","674","85","12.61","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","429","54","12.59","567","89","15.70","532","72","13.53","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","206","20","9.71","343","37","10.79","229","20","8.73","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","271","34","12.55","530","78","14.72","551","59","10.71","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","481","37","7.69","574","55","9.58","553","80","14.47","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","757","86","11.36","835","81","9.70","715","102","14.27","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","276","48","17.39","333","72","21.62","340","65","19.12","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","38","5","13.16","144","12","8.33","108","20","18.52","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","278","23","8.27","340","17","5.00","112","6","5.36","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","907","150","16.54","1,156","227","19.64","552","132","23.91","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","818","172","21.03","1,099","180","16.38","847","142","16.77","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","258","48","18.60","285","59","20.70","15","2","13.33","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","265","45","16.98","344","72","20.93","259","48","18.53","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","325","62","19.08","521","84","16.12","268","57","21.27","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","172","29","16.86","167","34","20.36","96","23","23.96","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","251","45","17.93","326","63","19.33","214","33","15.42","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","309","43","13.92","514","63","12.26","370","43","11.62","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","575","124","21.57","697","160","22.96","514","117","22.76","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","230","31","13.48","429","68","15.85","200","27","13.50","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","25","4","16.00","18","6","33.33","7","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","255","57","22.35","335","69","20.60","203","44","21.67","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","1,572","195","12.40","2,088","331","15.85","1,638","254","15.51","0","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","334","65","19.46","562","61","10.85","287","39","13.59","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","3,328","409","12.29","3,098","399","12.88","1,424","192","13.48","0","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","222","41","18.47","363","70","19.28","351","71","20.23","0","0","0.00"
"10821  :  โรงพยาบาลพานทอง","1,138","190","16.70","1,209","205","16.96","807","148","18.34","0","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","1,536","254","16.54","2,354","328","13.93","1,974","244","12.36","0","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","2,071","217","10.48","2,921","363","12.43","1,483","129","8.70","0","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","188","31","16.49","191","40","20.94","149","47","31.54","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","490","63","12.86","482","30","6.22","607","129","21.25","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","584","105","17.98","953","162","17.00","643","96","14.93","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","70","19","27.14","96","30","31.25","32","11","34.38","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","20","4","20.00","29","5","17.24","12","2","16.67","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","454","36","7.93","614","41","6.68","4","0","0.00","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","1","1","100.00","2","0","0.00","1","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1,351","122","9.03","1,527","132","8.64","760","64","8.42","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","492","18","3.66","654","25","3.82","165","9","5.45","0","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","522","171","32.76","800","201","25.13","589","148","25.13","0","0","0.00"
"10663  :  โรงพยาบาลระยอง","977","123","12.59","1,016","127","12.50","306","40","13.07","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,152","461","21.42","2,311","379","16.40","1,278","225","17.61","0","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","309","8","2.59","335","7","2.09","350","64","18.29","0","0","0.00"
"10829  :  โรงพยาบาลแกลง","529","17","3.21","518","14","2.70","372","18","4.84","0","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","480","75","15.63","604","86","14.24","360","56","15.56","0","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","393","81","20.61","843","188","22.30","506","106","20.95","0","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","352","30","8.52","380","23","6.05","250","22","8.80","0","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","256","60","23.44","348","73","20.98","260","60","23.08","0","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","590","112","18.98","853","129","15.12","345","68","19.71","0","0","0.00"
