"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","22","3","13.64"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","157","18","11.46","172","20","11.63","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","313","0","0.00","279","1","0.36","812","1","0.12","5,503","436","7.92"
"10752  :  โรงพยาบาลบางบ่อ","930","110","11.83","8","2","25.00","7","1","14.29","2,372","429","18.09"
"10753  :  โรงพยาบาลบางพลี","159","1","0.63","116","0","0.00","315","0","0.00","2,906","336","11.56"
"10754  :  โรงพยาบาลบางจาก","13","0","0.00","5","0","0.00","6","0","0.00","1,920","245","12.76"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","415","46","11.08","603","68","11.28","1,149","145","12.62","1,796","249","13.86"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","602","62","10.30","1,031","97","9.41","755","68","9.01","1,026","89","8.67"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","36","0","0.00","42","0","0.00","40","0","0.00","20","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","602","85","14.12"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","219","26","11.87","216","21","9.72","213","20","9.39","79","6","7.59"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","683","87","12.74"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","187","14","7.49","203","11","5.42","126","13","10.32","111","11","9.91"
"10757  :  โรงพยาบาลบางใหญ่","414","60","14.49","371","51","13.75","267","48","17.98","1,718","274","15.95"
"10758  :  โรงพยาบาลบางบัวทอง","347","6","1.73","551","14","2.54","370","24","6.49","2,242","249","11.11"
"10759  :  โรงพยาบาลไทรน้อย","707","53","7.50","830","74","8.92","702","66","9.40","1,612","303","18.80"
"10760  :  โรงพยาบาลปากเกร็ด","281","14","4.98","502","25","4.98","785","63","8.03","1,487","186","12.51"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","18","5","27.78"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","910","57","6.26","793","32","4.04","820","25","3.05","907","49","5.40"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","72","6","8.33","90","7","7.78","110","9","8.18","76","5","6.58"
"10687  :  โรงพยาบาลปทุมธานี","152","19","12.50","150","13","8.67","93","9","9.68","67","9","13.43"
"10761  :  โรงพยาบาลคลองหลวง","346","30","8.67","329","22","6.69","378","31","8.20","1,403","189","13.47"
"10762  :  โรงพยาบาลธัญบุรี","646","68","10.53","529","23","4.35","669","66","9.87","231","31","13.42"
"10763  :  โรงพยาบาลประชาธิปัตย์","1,041","169","16.23","1,336","190","14.22","720","126","17.50","910","156","17.14"
"10764  :  โรงพยาบาลหนองเสือ","733","129","17.60","828","102","12.32","605","72","11.90","991","117","11.81"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","518","23","4.44","455","15","3.30","417","7","1.68","454","19","4.19"
"10766  :  โรงพยาบาลลำลูกกา","391","12","3.07","571","27","4.73","508","19","3.74","519","27","5.20"
"10767  :  โรงพยาบาลสามโคก","387","36","9.30","361","38","10.53","349","37","10.60","257","24","9.34"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","1,233","33","2.68","925","17","1.84","718","19","2.65","1,090","29","2.66"
"10688  :  โรงพยาบาลเสนา","1,634","290","17.75","1,920","353","18.39","1,572","249","15.84","1,932","334","17.29"
"10768  :  โรงพยาบาลท่าเรือ","1,122","226","20.14","1,079","209","19.37","961","196","20.40","1,198","254","21.20"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","82","1","1.22","87","3","3.45","348","55","15.80","624","87","13.94"
"10770  :  โรงพยาบาลบางไทร","192","30","15.63","225","30","13.33","197","14","7.11","200","13","6.50"
"10771  :  โรงพยาบาลบางบาล","209","16","7.66","166","6","3.61","204","11","5.39","351","67","19.09"
"10772  :  โรงพยาบาลบางปะอิน","749","79","10.55","658","54","8.21","583","46","7.89","1,256","165","13.14"
"10773  :  โรงพยาบาลบางปะหัน","62","7","11.29","85","10","11.76","51","5","9.80","821","170","20.71"
"10774  :  โรงพยาบาลผักไห่","93","12","12.90","99","14","14.14","84","7","8.33","76","8","10.53"
"10775  :  โรงพยาบาลภาชี","274","35","12.77","345","24","6.96","377","18","4.77","328","32","9.76"
"10776  :  โรงพยาบาลลาดบัวหลวง","470","52","11.06","316","22","6.96","279","18","6.45","804","106","13.18"
"10777  :  โรงพยาบาลวังน้อย","1,471","228","15.50","1,550","249","16.06","1,369","215","15.70","1,737","280","16.12"
"10778  :  โรงพยาบาลบางซ้าย","99","22","22.22","267","59","22.10","229","43","18.78","204","38","18.63"
"10779  :  โรงพยาบาลอุทัย","80","18","22.50","97","16","16.49","77","12","15.58","556","129","23.20"
"10780  :  โรงพยาบาลมหาราช","96","44","45.83","105","44","41.90","103","47","45.63","428","114","26.64"
"10781  :  โรงพยาบาลบ้านแพรก","64","6","9.38","67","5","7.46","141","27","19.15","284","61","21.48"
"10689  :  โรงพยาบาลอ่างทอง","112","7","6.25","117","8","6.84","113","7","6.19","97","6","6.19"
"10782  :  โรงพยาบาลไชโย","321","63","19.63","340","47","13.82","289","37","12.80","318","52","16.35"
"10784  :  โรงพยาบาลป่าโมก","483","72","14.91","366","49","13.39","605","83","13.72","826","149","18.04"
"10785  :  โรงพยาบาลโพธิ์ทอง","652","120","18.40","773","140","18.11","718","128","17.83","836","157","18.78"
"10786  :  โรงพยาบาลแสวงหา","690","118","17.10","727","122","16.78","647","119","18.39","668","116","17.37"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","268","38","14.18","265","42","15.85","267","32","11.99","191","23","12.04"
"10788  :  โรงพยาบาลสามโก้","185","15","8.11","158","9","5.70","376","74","19.68","396","69","17.42"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","527","70","13.28","496","70","14.11","292","38","13.01","2,412","348","14.43"
"10691  :  โรงพยาบาลบ้านหมี่","125","9","7.20","138","9","6.52","92","15","16.30","99","19","19.19"
"10789  :  โรงพยาบาลพัฒนานิคม","765","71","9.28","362","26","7.18","735","73","9.93","428","30","7.01"
"10790  :  โรงพยาบาลโคกสำโรง","198","5","2.53","215","7","3.26","389","27","6.94","173","12","6.94"
"10791  :  โรงพยาบาลชัยบาดาล","342","8","2.34","332","12","3.61","811","27","3.33","2,221","282","12.70"
"10792  :  โรงพยาบาลท่าวุ้ง","46","4","8.70","157","19","12.10","49","4","8.16","5","1","20.00"
"10793  :  โรงพยาบาลท่าหลวง","72","4","5.56","94","9","9.57","464","28","6.03","1,028","90","8.75"
"10794  :  โรงพยาบาลสระโบสถ์","82","15","18.29","43","2","4.65","42","2","4.76","28","3","10.71"
"10795  :  โรงพยาบาลโคกเจริญ","268","19","7.09","362","22","6.08","118","18","15.25","360","65","18.06"
"10796  :  โรงพยาบาลลำสนธิ","60","5","8.33","67","1","1.49","272","16","5.88","160","11","6.88"
"10797  :  โรงพยาบาลหนองม่วง","64","5","7.81","324","28","8.64","567","54","9.52","695","86","12.37"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","339","22","6.49","340","22","6.47","306","16","5.23","736","76","10.33"
"10693  :  โรงพยาบาลอินทร์บุรี","886","127","14.33","796","136","17.09","879","115","13.08","910","125","13.74"
"10798  :  โรงพยาบาลบางระจัน","417","53","12.71","401","66","16.46","400","60","15.00","424","71","16.75"
"10799  :  โรงพยาบาลค่ายบางระจัน","223","28","12.56","89","7","7.87","209","19","9.09","168","15","8.93"
"10800  :  โรงพยาบาลพรหมบุรี","357","41","11.48","387","48","12.40","320","53","16.56","414","71","17.15"
"10801  :  โรงพยาบาลท่าช้าง","120","9","7.50","62","6","9.68","1","0","0.00","25","2","8.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","638","3","0.47","560","1","0.18","504","2","0.40","562","2","0.36"
"10802  :  โรงพยาบาลมโนรมย์","401","45","11.22","383","48","12.53","367","35","9.54","338","31","9.17"
"10803  :  โรงพยาบาลวัดสิงห์","257","17","6.61","150","12","8.00","146","10","6.85","78","13","16.67"
"10804  :  โรงพยาบาลสรรพยา","119","13","10.92","120","18","15.00","317","66","20.82","435","113","25.98"
"10805  :  โรงพยาบาลสรรคบุรี","311","29","9.32","118","8","6.78","260","29","11.15","158","13","8.23"
"10806  :  โรงพยาบาลหันคา","387","40","10.34","118","9","7.63","1,120","143","12.77","1,170","162","13.85"
"27974  :  โรงพยาบาลหนองมะโมง","60","6","10.00","49","5","10.20","51","5","9.80","5","2","40.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","65","11","16.92","255","37","14.51"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","746","110","14.75","535","87","16.26","954","152","15.93","1,456","238","16.35"
"10808  :  โรงพยาบาลหนองแค","1,189","209","17.58","1,187","212","17.86","942","179","19.00","1,295","223","17.22"
"10809  :  โรงพยาบาลวิหารแดง","271","19","7.01","173","13","7.51","332","26","7.83","124","11","8.87"
"10810  :  โรงพยาบาลหนองแซง","54","9","16.67","48","12","25.00","45","4","8.89","228","43","18.86"
"10811  :  โรงพยาบาลบ้านหมอ","442","60","13.57","234","26","11.11","231","33","14.29","448","71","15.85"
"10812  :  โรงพยาบาลดอนพุด","257","31","12.06","311","43","13.83","286","36","12.59","373","69","18.50"
"10813  :  โรงพยาบาลหนองโดน","242","44","18.18","175","26","14.86","164","26","15.85","342","62","18.13"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","395","59","14.94","259","37","14.29","382","52","13.61","826","145","17.55"
"10815  :  โรงพยาบาลมวกเหล็ก","1,172","218","18.60","1,246","193","15.49","1,028","192","18.68","1,549","247","15.95"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","902","120","13.30","613","73","11.91","587","95","16.18","1,052","151","14.35"
"11485  :  โรงพยาบาลค่ายอดิศร","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","416","50","12.02","466","40","8.58","450","34","7.56","529","38","7.18"
"10817  :  โรงพยาบาลบ้านบึง","569","46","8.08","553","43","7.78","687","77","11.21","3,392","420","12.38"
"10818  :  โรงพยาบาลหนองใหญ่","594","104","17.51","552","35","6.34","358","39","10.89","710","67","9.44"
"10819  :  โรงพยาบาลบางละมุง","561","33","5.88","2,028","128","6.31","5,267","741","14.07","6,541","937","14.33"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","94","10","10.64","230","22","9.57","246","24","9.76","362","42","11.60"
"10821  :  โรงพยาบาลพานทอง","2,210","339","15.34","1,970","279","14.16","2,092","307","14.67","2,110","337","15.97"
"10822  :  โรงพยาบาลพนัสนิคม","2,601","285","10.96","3,102","324","10.44","2,832","320","11.30","3,309","353","10.67"
"10823  :  โรงพยาบาลแหลมฉบัง","3,356","263","7.84","3,009","196","6.51","3,849","355","9.22","4,453","488","10.96"
"10824  :  โรงพยาบาลเกาะสีชัง","300","41","13.67","283","59","20.85","258","60","23.26","252","62","24.60"
"10825  :  โรงพยาบาลสัตหีบกม10","1,023","94","9.19","775","78","10.06","840","87","10.36","674","73","10.83"
"10826  :  โรงพยาบาลบ่อทอง","721","57","7.91","548","38","6.93","344","37","10.76","1,218","231","18.97"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","2","0","0.00","28","3","10.71","38","3","7.89","163","24","14.72"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","14","3","21.43"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","152","11","7.24","698","48","6.88","1,012","68","6.72","1,073","76","7.08"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","496","35","7.06","379","19","5.01","481","26","5.41","1,311","142","10.83"
"28005  :  โรงพยาบาลเมืองพัทยา","964","62","6.43","893","41","4.59","871","60","6.89","902","48","5.32"
"28006  :  โรงพยาบาลเกาะจันทร์","778","146","18.77","989","174","17.59","913","166","18.18","971","160","16.48"
"10663  :  โรงพยาบาลระยอง","76","5","6.58","118","9","7.63","107","4","3.74","106","3","2.83"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,188","184","8.41","1,524","108","7.09","3,906","500","12.80","4,308","515","11.95"
"10828  :  โรงพยาบาลบ้านฉาง","464","38","8.19","276","15","5.43","204","2","0.98","106","2","1.89"
"10829  :  โรงพยาบาลแกลง","659","55","8.35","627","52","8.29","602","39","6.48","639","47","7.36"
"10830  :  โรงพยาบาลวังจันทร์","702","72","10.26","139","12","8.63","571","128","22.42","943","124","13.15"
"10831  :  โรงพยาบาลบ้านค่าย","360","32","8.89","1,087","110","10.12","1,172","135","11.52","1,310","162","12.37"
"10832  :  โรงพยาบาลปลวกแดง","931","40","4.30","848","67","7.90","1,801","135","7.50","996","61","6.12"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","123","10","8.13","81","5","6.17","453","83","18.32","549","98","17.85"
"23962  :  โรงพยาบาลนิคมพัฒนา","98","8","8.16","1,154","139","12.05","880","122","13.86","1,055","118","11.18"
