"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","2,574","1,736","67.44","1,335","897","67.19","1,228","879","71.58","663","464","69.98","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","533","318","59.66","304","184","60.53","305","193","63.28","123","80","65.04","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","970","899","92.68","595","552","92.77","588","533","90.65","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","175","139","79.43","102","72","70.59","110","86","78.18","55","30","54.55","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","328","305","92.99","182","163","89.56","184","164","89.13","159","144","90.57","0","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","37","33","89.19","26","21","80.77","23","22","95.65","17","17","100.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","17","15","88.24","14","12","85.71","8","4","50.00","1","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","79","75","94.94","41","41","100.00","41","35","85.37","25","24","96.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,571","993","63.21","906","538","59.38","941","524","55.69","548","240","43.80","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","104","96","92.31","48","40","83.33","62","53","85.48","64","58","90.63","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","344","314","91.28","188","161","85.64","184","158","85.87","154","122","79.22","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","287","209","72.82","155","99","63.87","162","129","79.63","114","71","62.28","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","351","324","92.31","196","173","88.27","205","186","90.73","151","114","75.50","0","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","343","290","84.55","188","153","81.38","188","159","84.57","81","73","90.12","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1,830","1,379","75.36","1,206","833","69.07","1,171","800","68.32","756","350","46.30","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","1,262","1,246","98.73","751","739","98.40","748","741","99.06","454","447","98.46","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","258","255","98.84","128","127","99.22","131","129","98.47","111","109","98.20","0","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","667","635","95.20","335","317","94.63","387","322","83.20","329","323","98.18","0","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","94","93","98.94","55","55","100.00","49","48","97.96","35","34","97.14","0","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","144","143","99.31","75","75","100.00","87","86","98.85","78","77","98.72","0","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","107","104","97.20","61","58","95.08","77","77","100.00","32","31","96.88","0","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","394","388","98.48","231","223","96.54","210","207","98.57","149","149","100.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","80","66","82.50","30","23","76.67","50","42","84.00","28","25","89.29","0","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","1,092","692","63.37","555","317","57.12","586","383","65.36","498","313","62.85","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","326","200","61.35","173","106","61.27","194","102","52.58","124","75","60.48","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","74","71","95.95","42","39","92.86","43","41","95.35","25","23","92.00","0","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","102","102","100.00","56","56","100.00","65","65","100.00","37","37","100.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","85","85","100.00","49","49","100.00","50","49","98.00","33","31","93.94","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","61","57","93.44","36","34","94.44","30","29","96.67","23","18","78.26","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","524","514","98.09","277","272","98.19","287","284","98.95","244","234","95.90","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","127","127","100.00","72","72","100.00","71","66","92.96","69","59","85.51","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","70","65","92.86","36","32","88.89","39","38","97.44","39","35","89.74","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","123","108","87.80","77","62","80.52","67","63","94.03","25","22","88.00","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","74","71","95.95","43","40","93.02","42","37","88.10","35","32","91.43","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","344","337","97.97","194","187","96.39","196","196","100.00","146","146","100.00","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","10","7","70.00","6","4","66.67","6","5","83.33","3","2","66.67","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","265","227","85.66","125","89","71.20","133","117","87.97","141","124","87.94","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","33","32","96.97","22","20","90.91","23","21","91.30","11","8","72.73","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","9","9","100.00","4","4","100.00","8","8","100.00","3","3","100.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","574","447","77.87","311","255","81.99","314","245","78.03","282","200","70.92","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","43","43","100.00","23","23","100.00","20","20","100.00","23","23","100.00","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","79","69","87.34","48","40","83.33","42","34","80.95","38","33","86.84","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","117","113","96.58","63","61","96.83","79","69","87.34","61","54","88.52","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","92","92","100.00","49","49","100.00","49","49","100.00","48","48","100.00","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","216","183","84.72","129","107","82.95","135","93","68.89","114","92","80.70","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","39","39","100.00","23","23","100.00","20","20","100.00","18","18","100.00","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","938","751","80.06","503","346","68.79","544","433","79.60","487","361","74.13","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","506","389","76.88","289","207","71.63","283","216","76.33","241","164","68.05","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","381","333","87.40","209","173","82.78","219","180","82.19","194","132","68.04","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","249","194","77.91","138","108","78.26","128","87","67.97","122","90","73.77","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","610","603","98.85","345","339","98.26","331","329","99.40","312","311","99.68","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","87","87","100.00","57","57","100.00","51","50","98.04","40","40","100.00","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","121","102","84.30","71","57","80.28","67","56","83.58","51","43","84.31","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","44","39","88.64","26","23","88.46","24","21","87.50","15","13","86.67","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","131","125","95.42","69","63","91.30","62","55","88.71","62","59","95.16","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","92","80","86.96","53","48","90.57","44","40","90.91","39","32","82.05","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","127","117","92.13","78","65","83.33","66","55","83.33","50","43","86.00","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","676","485","71.75","476","292","61.34","278","266","95.68","204","202","99.02","0","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","370","285","77.03","203","138","67.98","196","160","81.63","180","149","82.78","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","39","39","100.00","18","18","100.00","22","22","100.00","16","15","93.75","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","48","48","100.00","21","21","100.00","35","35","100.00","26","25","96.15","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","25","25","100.00","16","16","100.00","18","18","100.00","14","9","64.29","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","35","35","100.00","23","22","95.65","17","17","100.00","14","14","100.00","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","168","125","74.40","63","42","66.67","70","56","80.00","53","40","75.47","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","78","75","96.15","41","41","100.00","44","40","90.91","32","32","100.00","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","70","68","97.14","40","38","95.00","39","39","100.00","27","27","100.00","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","52","52","100.00","27","27","100.00","28","27","96.43","23","23","100.00","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","141","141","100.00","74","74","100.00","81","81","100.00","60","60","100.00","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","155","96","61.94","87","41","47.13","68","33","48.53","56","28","50.00","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","62","59","95.16","33","31","93.94","41","39","95.12","30","28","93.33","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","726","468","64.46","430","263","61.16","395","234","59.24","234","103","44.02","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","497","368","74.04","278","209","75.18","318","238","74.84","182","106","58.24","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","82","75","91.46","10","10","100.00","22","19","86.36","80","68","85.00","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","163","147","90.18","98","85","86.73","95","80","84.21","57","46","80.70","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","141","135","95.74","100","88","88.00","91","85","93.41","46","44","95.65","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","42","38","90.48","27","23","85.19","21","21","100.00","13","12","92.31","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","78","66","84.62","48","40","83.33","48","42","87.50","41","33","80.49","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","26","22","84.62","16","14","87.50","18","15","83.33","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","24","24","100.00","14","14","100.00","15","15","100.00","11","11","100.00","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","90","80","88.89","49","41","83.67","57","54","94.74","38","34","89.47","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","243","229","94.24","151","137","90.73","143","136","95.10","102","96","94.12","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","99","92","92.93","60","56","93.33","63","54","85.71","37","32","86.49","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","2,279","690","30.28","781","258","33.03","1,132","302","26.68","990","189","19.09","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","422","133","31.52","190","69","36.32","172","69","40.12","164","60","36.59","0","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","219","215","98.17","137","132","96.35","120","119","99.17","100","98","98.00","0","0","0.00"
