"โรงพยาบาล","ประชากรที่เป็นโรคเรื้อรัง(คน)","จำนวนที่คัดกรอง (คน)","อัตรา (ร้อยละ)","คัดกรองความเครียด"
"อายุ 15-19 ปี","อายุ 20 - 59 ปี","อายุ 60 ปีขึ้นไป"
"ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"10792  :  โรงพยาบาลท่าวุ้ง","880","0","0.00","0","0","0","0","0","0","0","0","0"
"10793  :  โรงพยาบาลท่าหลวง","1,557","294","18.88","0","0","0","0","0","0","294","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","1,979","7","0.35","0","0","0","0","0","0","6","1","0"
"10795  :  โรงพยาบาลโคกเจริญ","1,237","1","0.08","0","0","0","0","0","0","1","0","0"
"10796  :  โรงพยาบาลลำสนธิ","1,338","2","0.15","0","0","0","0","0","0","2","0","0"
"10797  :  โรงพยาบาลหนองม่วง","1,250","97","7.76","0","0","0","0","0","0","95","2","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","2,518","2","0.08","0","0","0","1","0","0","1","0","0"
"10693  :  โรงพยาบาลอินทร์บุรี","622","7","1.13","0","0","0","3","0","0","4","0","0"
"10798  :  โรงพยาบาลบางระจัน","1,083","1","0.09","0","0","0","0","0","0","1","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","1,422","8","0.56","0","0","0","1","0","0","7","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","1,291","87","6.74","0","0","0","12","2","6","42","25","0"
"10801  :  โรงพยาบาลท่าช้าง","944","245","25.95","0","0","0","67","2","0","168","8","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","1,079","571","52.92","0","0","0","0","0","0","571","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","1,118","673","60.20","0","0","0","35","12","0","589","37","0"
"10804  :  โรงพยาบาลสรรพยา","613","2","0.33","0","0","0","1","0","0","1","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","1,716","925","53.90","0","0","0","1","0","0","923","1","0"
"10806  :  โรงพยาบาลหันคา","1,695","1","0.06","0","0","0","1","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","309","250","80.91","1","0","0","91","0","0","144","14","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","1","0","0.00","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","2,661","0","0.00","0","0","0","0","0","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","448","2","0.45","0","0","0","0","0","0","2","0","0"
"10809  :  โรงพยาบาลวิหารแดง","1,098","3","0.27","0","0","0","0","0","0","3","0","0"
"10810  :  โรงพยาบาลหนองแซง","896","0","0.00","0","0","0","0","0","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","1,547","3","0.19","0","0","0","0","0","0","3","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","1,222","0","0.00","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","620","7","1.13","0","0","0","4","0","1","2","0","0"
"10815  :  โรงพยาบาลมวกเหล็ก","1,208","0","0.00","0","0","0","0","0","0","0","0","0"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","866","0","0.00","0","0","0","0","0","0","0","0","0"
"11485  :  โรงพยาบาลค่ายอดิศร","1,218","1","0.08","0","0","0","0","0","0","1","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","4,154","124","2.99","0","0","0","121","0","0","3","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","1,033","2","0.19","0","0","0","0","0","0","0","2","0"
"10819  :  โรงพยาบาลบางละมุง","5,968","495","8.29","0","0","0","7","0","0","487","1","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","451","212","47.01","0","0","0","0","0","0","212","0","0"
"10821  :  โรงพยาบาลพานทอง","1,477","1","0.07","0","0","0","0","0","0","1","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","2,631","0","0.00","0","0","0","0","0","0","0","0","0"
"10823  :  โรงพยาบาลแหลมฉบัง","9,133","10","0.11","0","0","0","2","0","0","8","0","0"
"10824  :  โรงพยาบาลเกาะสีชัง","804","1","0.12","0","0","0","0","0","0","1","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","3,818","420","11.00","0","0","0","3","0","1","410","6","0"
"10826  :  โรงพยาบาลบ่อทอง","899","1","0.11","0","0","0","0","0","0","1","0","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","751","2","0.27","0","0","0","0","2","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","10,262","23","0.22","0","0","0","4","0","0","19","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","109","0","0.00","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","4,942","5","0.10","0","0","0","0","0","0","5","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","625","4","0.64","0","0","0","0","0","0","4","0","0"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","392","98","25.00","3","0","0","74","0","0","21","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","2,324","1,056","45.44","1","0","0","455","1","0","599","0","0"
"10829  :  โรงพยาบาลแกลง","958","545","56.89","0","0","0","138","0","0","400","7","0"
"10830  :  โรงพยาบาลวังจันทร์","931","411","44.15","0","0","0","136","0","0","272","3","0"
"10831  :  โรงพยาบาลบ้านค่าย","1,234","13","1.05","0","0","0","3","0","0","10","0","0"
"10832  :  โรงพยาบาลปลวกแดง","1,930","128","6.63","0","0","0","8","0","0","120","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","224","210","93.75","3","0","0","99","1","0","105","2","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","603","299","49.59","0","0","0","2","0","0","297","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","1,006","0","0.00","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","1,235","471","38.14","0","0","0","0","0","0","471","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","2,033","11","0.54","0","0","0","4","0","0","7","0","0"
"10839  :  โรงพยาบาลมะขาม","296","0","0.00","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","894","221","24.72","0","0","0","1","1","0","219","0","0"
"10843  :  โรงพยาบาลนายายอาม","739","8","1.08","0","0","0","1","0","0","6","1","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","988","1","0.10","0","0","0","0","0","0","1","0","0"
"10696  :  โรงพยาบาลตราด","1,409","1","0.07","0","0","0","0","0","0","1","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","1,835","1","0.05","0","0","0","1","0","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","1,310","1","0.08","0","0","0","0","0","0","1","0","0"
"10847  :  โรงพยาบาลบ่อไร่","1,272","2","0.16","0","0","0","0","0","0","2","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","1,124","1","0.09","0","0","0","0","0","0","1","0","0"
"10849  :  โรงพยาบาลเกาะกูด","257","0","0.00","0","0","0","0","0","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","233","81","34.76","0","0","0","28","1","0","52","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","641","105","16.38","0","0","0","59","0","0","45","1","0"
